"subject","region","epoch","eyeState","nCp_delta","nCp_theta","nCp_alpha","nCp_beta_smr","nCp_beta","nCp_gamma"
"010176",3,2,0,2,0,3,0,0,0
"010176",4,2,0,0,1,0,6,6,9
"010176",5,2,0,2,3,2,4,14,8
"010176",6,2,0,2,1,7,4,6,2
"010176",7,2,0,3,5,0,5,1,1
"010176",1,3,0,5,0,4,3,4,11
"010176",2,3,0,1,1,4,1,7,3
"010176",3,3,0,0,0,0,0,0,0
"010176",4,3,0,1,2,5,0,8,1
"010176",5,3,0,13,5,17,0,4,1
"010176",6,3,0,0,2,13,0,2,0
"010176",7,3,0,4,0,22,2,5,1
"010176",1,4,0,2,0,9,17,1,4
"010176",2,4,0,10,2,16,6,3,10
"010176",3,4,0,5,0,1,0,1,0
"010176",4,4,0,1,0,6,1,6,1
"010176",5,4,0,2,4,41,0,1,6
"010176",6,4,0,10,0,15,0,6,0
"010176",7,4,0,4,0,18,1,4,0
"010176",1,5,0,0,1,5,2,0,4
"010176",2,5,0,0,7,3,1,1,16
"010176",3,5,0,0,0,0,0,0,5
"010176",4,5,0,0,0,0,0,0,3
"010176",5,5,0,5,1,0,2,0,5
"010176",6,5,0,6,1,0,0,0,2
"010176",7,5,0,3,1,0,1,0,1
"010176",1,6,0,0,0,0,9,0,2
"010176",2,6,0,0,1,5,0,1,8
"010176",3,6,0,0,0,2,2,1,3
"010176",4,6,0,1,0,2,9,1,3
"010176",5,6,0,7,3,2,5,2,22
"010176",6,6,0,2,3,2,5,3,12
"010176",7,6,0,2,2,1,6,3,20
"010176",1,7,0,1,1,1,2,5,5
"010176",2,7,0,4,1,4,8,1,5
"010176",3,7,0,2,0,4,1,2,5
"010176",4,7,0,2,10,13,1,11,11
"010176",5,7,0,22,10,7,2,15,2
"010176",6,7,0,2,13,12,2,7,4
"010176",7,7,0,7,16,16,4,11,3
"010176",1,8,0,2,2,13,13,5,5
"010176",2,8,0,1,3,15,17,2,8
"010176",3,8,0,1,2,6,9,2,7
"010176",4,8,0,7,8,19,7,10,7
"010176",5,8,0,10,14,20,9,15,19
"010176",6,8,0,2,14,16,18,10,14
"010176",7,8,0,15,3,14,24,9,14
"010183",1,1,1,2,2,0,0,3,3
"010183",2,1,1,8,1,0,0,0,2
"010183",3,1,1,5,0,0,4,2,1
"010183",4,1,1,0,0,0,0,0,6
"010183",5,1,1,0,0,0,0,0,3
"010183",6,1,1,0,1,1,4,0,5
"010183",7,1,1,0,0,0,1,0,11
"010183",1,2,1,0,0,0,0,0,0
"010183",2,2,1,0,0,0,1,0,0
"010183",3,2,1,0,0,0,0,0,0
"010183",4,2,1,0,0,0,0,0,0
"010183",5,2,1,0,0,0,0,2,0
"010183",6,2,1,0,0,0,0,0,1
"010183",7,2,1,0,0,0,0,0,0
"010183",1,3,1,0,0,0,0,0,0
"010183",2,3,1,0,0,0,0,0,0
"010183",3,3,1,1,0,0,3,0,0
"010183",4,3,1,0,0,0,1,0,2
"010183",5,3,1,0,0,0,0,0,0
"010183",6,3,1,0,0,0,1,0,0
"010183",7,3,1,0,0,0,0,0,0
"010183",1,4,1,1,0,0,0,0,2
"010183",2,4,1,0,0,0,2,0,1
"010183",3,4,1,0,0,3,5,0,0
"010183",4,4,1,2,3,13,2,3,1
"010183",5,4,1,0,2,12,0,0,0
"010183",6,4,1,0,0,12,0,0,2
"010183",7,4,1,1,0,5,0,0,2
"010183",1,5,1,0,0,0,0,0,1
"010183",2,5,1,0,0,0,0,2,0
"010183",3,5,1,0,0,0,0,1,1
"010183",4,5,1,1,0,0,5,1,16
"010183",5,5,1,1,0,0,2,0,3
"010183",6,5,1,1,0,3,2,0,12
"010183",7,5,1,0,0,1,3,0,15
"010183",1,6,1,0,0,1,2,0,0
"010183",2,6,1,0,0,0,1,0,0
"010183",3,6,1,0,0,0,0,0,0
"010183",4,6,1,0,0,0,0,0,0
"010183",5,6,1,0,0,0,0,0,0
"010183",6,6,1,0,0,0,0,0,0
"010183",7,6,1,0,0,0,4,0,0
"010183",1,7,1,0,0,1,0,2,1
"010183",2,7,1,0,0,0,1,0,0
"010183",3,7,1,0,0,0,0,0,0
"010183",4,7,1,0,0,2,1,3,0
"010183",5,7,1,0,1,0,2,0,0
"010183",6,7,1,0,0,0,0,0,0
"010183",7,7,1,0,0,0,5,1,0
"010183",1,8,1,3,2,0,0,0,3
"010183",2,8,1,1,2,2,0,8,5
"010183",3,8,1,0,2,0,0,10,0
"010183",4,8,1,1,2,0,3,0,1
"010183",5,8,1,0,0,0,0,0,1
"010183",6,8,1,0,0,0,0,2,0
"010183",7,8,1,0,0,0,0,0,0
"010183",1,1,0,2,0,0,0,0,0
"010183",2,1,0,0,0,2,0,2,2
"010183",3,1,0,0,0,2,0,0,3
"010183",4,1,0,0,0,0,1,0,4
"010183",5,1,0,1,0,0,6,1,4
"010183",6,1,0,2,0,0,7,0,8
"010183",7,1,0,1,1,0,1,0,10
"010183",1,2,0,0,0,0,0,0,0
"010183",2,2,0,0,0,1,0,0,2
"010183",3,2,0,0,0,0,0,0,0
"010183",4,2,0,0,1,0,3,0,5
"010183",5,2,0,1,0,0,1,0,1
"010183",6,2,0,0,0,0,0,0,1
"010183",7,2,0,3,0,0,12,0,4
"010183",1,3,0,0,0,0,0,1,1
"010183",2,3,0,0,0,0,1,4,0
"010183",3,3,0,2,0,0,3,3,5
"010183",4,3,0,3,0,2,10,2,0
"010183",5,3,0,0,1,0,0,0,0
"010183",6,3,0,0,0,0,0,0,0
"010183",7,3,0,0,0,0,5,0,1
"010183",1,4,0,0,1,0,1,9,0
"010183",2,4,0,0,0,0,10,6,4
"010183",3,4,0,1,0,0,1,1,2
"010183",4,4,0,2,2,0,3,3,0
"010183",5,4,0,3,6,1,1,1,0
"010183",6,4,0,3,2,0,1,4,4
"010183",7,4,0,0,1,0,0,11,3
"010183",1,5,0,0,0,1,1,1,0
"010183",2,5,0,0,0,2,0,0,6
"010183",3,5,0,0,0,0,0,0,4
"010183",4,5,0,1,2,2,8,1,13
"010183",5,5,0,5,2,2,5,0,25
"010183",6,5,0,1,4,7,1,1,13
"010183",7,5,0,0,3,5,6,6,11
"010183",1,6,0,0,0,2,2,3,0
"010183",2,6,0,2,0,2,2,3,2
"010183",3,6,0,2,0,0,2,2,5
"010183",4,6,0,0,0,0,0,0,0
"010183",5,6,0,0,0,0,0,4,6
"010183",6,6,0,5,0,0,0,2,3
"010183",7,6,0,4,0,1,0,0,0
"010183",1,7,0,0,0,0,2,0,0
"010183",2,7,0,0,1,0,0,0,0
"010183",3,7,0,0,0,0,1,0,0
"010183",4,7,0,0,1,3,1,2,0
"010183",5,7,0,0,0,0,0,1,3
"010183",6,7,0,0,14,1,3,4,4
"010183",7,7,0,1,9,4,0,0,2
"010183",1,8,0,0,0,0,4,0,5
"010183",2,8,0,0,1,1,3,1,10
"010183",3,8,0,0,1,1,1,1,10
"010183",4,8,0,2,0,0,5,5,5
"010183",5,8,0,0,0,0,1,7,0
"010183",6,8,0,0,0,0,0,0,1
"010183",7,8,0,5,0,0,4,3,1
"010191",1,1,1,0,0,0,0,0,0
"010191",2,1,1,0,0,0,0,0,0
"010191",3,1,1,0,0,0,0,0,0
"010191",4,1,1,0,0,0,0,0,0
"010191",5,1,1,0,0,0,0,0,0
"010191",6,1,1,0,0,0,0,0,0
"010191",7,1,1,0,0,0,0,0,0
"010191",1,2,1,0,0,0,0,0,0
"010191",2,2,1,0,0,1,0,0,0
"010191",3,2,1,0,0,0,0,0,0
"010191",4,2,1,0,0,0,0,2,0
"010191",5,2,1,0,0,1,0,1,0
"010191",6,2,1,1,0,0,0,0,0
"010191",7,2,1,0,0,0,0,0,0
"010191",1,3,1,0,0,0,0,0,0
"010191",2,3,1,0,0,0,0,0,0
"010191",3,3,1,0,0,0,0,0,0
"010191",4,3,1,0,0,0,0,0,0
"010191",5,3,1,0,0,1,0,0,0
"010191",6,3,1,0,0,0,1,0,0
"010191",7,3,1,0,0,0,0,0,0
"010191",1,4,1,0,0,0,0,0,2
"010191",2,4,1,0,0,0,0,0,1
"010191",3,4,1,0,0,0,0,0,0
"010191",4,4,1,2,0,0,0,0,1
"010191",5,4,1,6,0,0,3,0,0
"010191",6,4,1,0,0,0,1,0,1
"010191",7,4,1,0,0,0,0,0,0
"010191",1,5,1,0,0,0,0,0,0
"010191",2,5,1,0,1,3,3,0,0
"010191",3,5,1,0,0,0,0,0,0
"010191",4,5,1,5,0,1,13,0,5
"010191",5,5,1,3,0,4,6,0,2
"010191",6,5,1,5,0,6,7,1,2
"010191",7,5,1,4,0,1,10,0,3
"010191",1,6,1,1,0,0,0,0,0
"010191",2,6,1,2,0,0,3,0,0
"010191",3,6,1,1,0,0,1,0,5
"010191",4,6,1,0,0,1,0,4,0
"010191",5,6,1,0,0,6,3,2,1
"010191",6,6,1,0,0,2,1,1,2
"010191",7,6,1,0,0,0,0,3,0
"010191",1,7,1,0,0,0,0,0,0
"010191",2,7,1,0,0,2,0,0,0
"010191",3,7,1,0,0,2,3,0,4
"010191",4,7,1,0,0,0,1,2,13
"010191",5,7,1,0,0,0,1,0,5
"010191",6,7,1,1,0,0,3,2,6
"010191",7,7,1,0,0,0,1,0,5
"010191",1,8,1,0,0,0,0,0,4
"010191",2,8,1,1,1,0,2,0,8
"010191",3,8,1,0,0,2,1,1,8
"010191",4,8,1,0,0,0,9,0,0
"010191",5,8,1,3,0,0,4,0,8
"010191",6,8,1,2,0,2,9,4,11
"010191",7,8,1,0,0,0,3,0,0
"010191",1,1,0,1,0,3,4,0,9
"010191",2,1,0,0,1,2,12,2,10
"010191",3,1,0,0,0,1,1,2,7
"010191",4,1,0,1,2,1,1,2,2
"010191",5,1,0,1,2,6,1,5,1
"010191",6,1,0,7,0,3,2,2,3
"010191",7,1,0,4,7,6,6,13,2
"010191",1,2,0,0,0,0,6,0,0
"010191",2,2,0,0,0,0,1,0,0
"010191",3,2,0,0,0,0,1,0,3
"010191",4,2,0,0,0,0,0,4,0
"010191",5,2,0,0,0,0,3,0,0
"010191",6,2,0,0,0,0,0,1,1
"010191",7,2,0,0,1,0,6,3,4
"010191",1,3,0,0,0,0,0,0,4
"010191",2,3,0,0,0,0,2,0,0
"010191",3,3,0,0,0,0,0,0,3
"010191",4,3,0,1,0,0,0,0,3
"010191",5,3,0,0,0,0,0,0,0
"010191",6,3,0,0,1,1,0,2,0
"010191",7,3,0,1,4,0,0,0,0
"010191",1,4,0,0,0,0,0,0,0
"010191",2,4,0,0,0,0,2,0,0
"010191",3,4,0,0,0,0,1,0,0
"010191",4,4,0,5,0,0,1,0,0
"010191",5,4,0,1,0,1,0,4,0
"010191",6,4,0,0,3,1,0,0,0
"010191",7,4,0,0,3,0,0,0,0
"010191",1,5,0,0,0,0,0,0,0
"010191",2,5,0,0,0,0,0,0,0
"010191",3,5,0,0,0,0,0,0,0
"010191",4,5,0,0,0,0,0,0,0
"010191",5,5,0,1,0,0,0,0,0
"010191",6,5,0,0,1,0,0,0,0
"010191",7,5,0,0,0,0,0,0,0
"010191",1,6,0,0,0,0,2,0,0
"010191",2,6,0,0,0,0,1,0,0
"010191",3,6,0,0,0,0,0,0,3
"010191",4,6,0,1,0,0,6,3,1
"010191",5,6,0,4,0,2,2,7,1
"010191",6,6,0,0,0,0,0,3,2
"010191",7,6,0,0,0,0,3,0,1
"010191",1,7,0,0,0,0,0,0,3
"010191",2,7,0,4,1,4,1,0,5
"010191",3,7,0,3,1,1,1,0,0
"010191",4,7,0,1,0,0,3,1,4
"010191",5,7,0,10,1,3,3,1,8
"010191",6,7,0,8,5,1,2,0,2
"010191",7,7,0,2,2,1,1,1,4
"010191",1,8,0,0,0,0,0,0,0
"010191",2,8,0,0,0,1,2,0,1
"010191",3,8,0,0,0,0,1,0,1
"010191",4,8,0,4,0,0,2,1,10
"010191",5,8,0,3,0,0,0,0,0
"010191",6,8,0,1,1,1,4,4,1
"010191",7,8,0,2,0,1,7,6,6
"010192",1,1,1,0,0,0,0,0,0
"010192",2,1,1,0,0,0,1,1,2
"010192",3,1,1,0,0,0,7,0,0
"010192",4,1,1,0,0,0,0,7,3
"010192",5,1,1,0,0,2,5,9,9
"010192",6,1,1,0,0,1,9,3,2
"010192",7,1,1,2,0,1,8,6,5
"010192",1,2,1,0,0,0,0,0,0
"010192",2,2,1,0,0,0,0,0,0
"010192",3,2,1,0,0,0,0,0,0
"010192",4,2,1,0,0,0,0,0,0
"010192",5,2,1,0,0,0,0,0,0
"010192",6,2,1,0,0,0,0,0,0
"010192",7,2,1,0,0,0,0,0,0
"010192",1,3,1,0,0,0,0,1,1
"010192",2,3,1,0,0,0,2,1,3
"010192",3,3,1,0,0,0,1,0,5
"010192",4,3,1,0,0,0,3,0,0
"010192",5,3,1,0,0,0,0,0,2
"010192",6,3,1,0,0,0,2,0,4
"010192",7,3,1,0,0,0,6,1,3
"010192",1,4,1,0,0,0,0,0,0
"010192",2,4,1,0,0,0,0,0,1
"010192",3,4,1,0,0,0,1,1,0
"010192",4,4,1,0,0,0,9,0,0
"010192",5,4,1,0,0,0,5,4,2
"010192",6,4,1,0,0,1,0,1,5
"010192",7,4,1,0,0,0,9,0,0
"010192",1,5,1,1,0,0,0,0,6
"010192",2,5,1,0,0,1,0,0,10
"010192",3,5,1,0,0,0,0,2,8
"010192",4,5,1,0,0,0,0,0,5
"010192",5,5,1,2,0,0,0,0,7
"010192",6,5,1,1,0,0,0,2,5
"010192",7,5,1,0,0,0,0,0,3
"010192",1,6,1,0,0,0,0,0,0
"010192",2,6,1,0,0,0,0,0,0
"010192",3,6,1,0,0,0,0,0,0
"010192",4,6,1,0,1,0,0,0,0
"010192",5,6,1,0,3,0,0,0,1
"010192",6,6,1,0,0,0,0,0,0
"010192",7,6,1,0,0,0,0,0,0
"010192",1,7,1,0,0,0,0,0,0
"010192",2,7,1,0,0,0,1,2,0
"010192",3,7,1,0,0,0,0,0,0
"010192",4,7,1,0,0,0,0,0,0
"010192",5,7,1,0,0,0,0,0,0
"010192",6,7,1,0,0,0,0,0,0
"010192",7,7,1,2,0,0,0,0,0
"010192",1,8,1,0,0,0,1,0,0
"010192",2,8,1,0,0,0,2,0,1
"010192",3,8,1,0,0,0,0,0,1
"010192",4,8,1,0,0,0,1,0,0
"010192",5,8,1,0,0,0,5,0,1
"010192",6,8,1,0,0,0,6,0,0
"010192",7,8,1,0,0,0,2,0,0
"010192",1,1,0,0,0,0,0,0,1
"010192",2,1,0,0,0,0,0,0,0
"010192",3,1,0,0,0,0,0,0,0
"010192",4,1,0,0,0,0,0,0,4
"010192",5,1,0,0,0,0,0,0,2
"010192",6,1,0,0,0,0,0,0,0
"010192",7,1,0,0,0,0,0,0,0
"010192",1,2,0,2,0,1,4,0,2
"010192",2,2,0,0,0,0,0,0,0
"010192",3,2,0,4,0,1,0,0,0
"010192",4,2,0,2,2,0,0,2,0
"010192",5,2,0,1,0,2,1,0,0
"010192",6,2,0,1,0,0,1,1,0
"010192",7,2,0,0,3,0,0,1,0
"010192",1,3,0,0,0,1,0,0,0
"010192",2,3,0,0,0,0,0,0,0
"010192",3,3,0,0,0,0,0,0,0
"010192",4,3,0,4,0,1,1,5,2
"010192",5,3,0,2,1,2,2,0,6
"010192",6,3,0,1,0,0,0,0,2
"010192",7,3,0,6,4,2,3,5,5
"010192",1,4,0,1,0,0,0,0,4
"010192",2,4,0,0,0,0,0,1,0
"010192",3,4,0,0,0,0,3,0,6
"010192",4,4,0,0,0,0,0,0,0
"010192",5,4,0,2,1,1,0,0,0
"010192",6,4,0,1,3,1,2,0,2
"010192",7,4,0,2,5,2,0,0,0
"010192",1,5,0,4,0,3,3,0,0
"010192",2,5,0,2,0,0,1,1,1
"010192",3,5,0,0,0,0,0,0,0
"010192",4,5,0,11,1,0,1,0,0
"010192",5,5,0,0,1,1,0,6,0
"010192",6,5,0,4,2,0,0,2,0
"010192",7,5,0,7,0,0,1,0,1
"010192",1,6,0,1,0,0,0,0,0
"010192",2,6,0,0,1,0,1,3,0
"010192",3,6,0,2,0,0,2,5,1
"010192",4,6,0,3,2,3,5,0,9
"010192",5,6,0,5,0,4,5,16,17
"010192",6,6,0,8,0,5,1,16,15
"010192",7,6,0,13,5,4,4,6,15
"010192",1,7,0,0,1,0,2,11,5
"010192",2,7,0,1,3,2,3,25,4
"010192",3,7,0,1,4,2,0,12,4
"010192",4,7,0,1,0,1,15,13,15
"010192",5,7,0,3,7,6,24,14,11
"010192",6,7,0,0,4,3,15,4,22
"010192",7,7,0,2,4,5,14,3,18
"010192",1,8,0,0,0,0,0,0,0
"010192",2,8,0,0,0,1,0,0,1
"010192",3,8,0,0,0,2,0,5,7
"010192",4,8,0,0,2,0,0,5,12
"010192",5,8,0,0,4,1,10,6,13
"010192",6,8,0,0,0,3,7,6,13
"010192",7,8,0,0,0,0,4,0,14
"010194",1,1,1,0,0,0,0,0,0
"010194",2,1,1,0,0,0,0,0,0
"010194",3,1,1,0,0,0,0,0,0
"010194",4,1,1,0,0,0,2,0,0
"010194",5,1,1,0,0,0,0,0,0
"010194",6,1,1,0,0,0,0,0,1
"010194",7,1,1,0,0,0,5,0,0
"010194",1,2,1,0,0,0,0,0,0
"010194",2,2,1,0,0,0,1,0,5
"010194",3,2,1,0,0,0,0,0,0
"010194",4,2,1,0,0,0,0,0,0
"010194",5,2,1,0,0,0,0,0,0
"010194",6,2,1,0,0,0,0,0,0
"010194",7,2,1,0,0,0,1,0,1
"010194",1,3,1,0,0,0,1,0,0
"010194",2,3,1,0,1,0,1,0,0
"010194",3,3,1,0,0,0,0,0,0
"010194",4,3,1,0,0,0,1,1,0
"010194",5,3,1,0,0,0,1,0,0
"010194",6,3,1,0,0,0,0,0,0
"010194",7,3,1,0,0,0,1,0,0
"010194",1,4,1,0,0,0,0,0,0
"010194",2,4,1,0,0,0,0,0,0
"010194",3,4,1,0,0,2,2,2,1
"010194",4,4,1,0,0,0,1,0,0
"010194",5,4,1,0,0,0,0,0,0
"010194",6,4,1,0,0,0,0,0,0
"010194",7,4,1,0,0,0,0,0,0
"010194",1,5,1,0,0,0,0,0,0
"010194",2,5,1,0,0,1,0,0,0
"010194",3,5,1,0,0,1,0,0,0
"010194",4,5,1,0,0,0,0,0,0
"010194",5,5,1,0,0,0,0,0,0
"010194",6,5,1,0,0,0,0,0,4
"010194",7,5,1,0,0,0,0,1,1
"010194",1,6,1,0,0,0,0,0,0
"010194",2,6,1,0,0,0,5,0,1
"010194",3,6,1,0,0,0,2,0,0
"010194",4,6,1,0,0,0,1,0,4
"010194",5,6,1,0,0,0,0,0,0
"010194",6,6,1,0,0,0,0,0,0
"010194",7,6,1,0,0,0,0,2,0
"010194",1,7,1,0,0,0,0,0,0
"010194",2,7,1,0,0,0,1,3,0
"010194",3,7,1,0,0,2,1,0,0
"010194",4,7,1,0,0,0,1,0,1
"010194",5,7,1,0,0,0,0,0,0
"010194",6,7,1,0,0,0,0,0,0
"010194",7,7,1,0,0,0,2,0,1
"010194",1,8,1,6,0,6,4,0,4
"010194",2,8,1,3,1,5,2,0,3
"010194",3,8,1,1,2,5,2,1,6
"010194",4,8,1,10,5,12,6,10,31
"010194",5,8,1,1,1,1,11,11,3
"010194",6,8,1,6,5,10,6,9,3
"010194",7,8,1,14,4,3,11,22,11
"010194",1,1,0,0,0,0,1,1,1
"010194",2,1,0,0,0,0,0,4,5
"010194",3,1,0,0,0,0,1,1,5
"010194",4,1,0,2,0,0,2,6,6
"010194",5,1,0,0,0,0,0,2,2
"010194",6,1,0,0,0,0,0,0,7
"010194",7,1,0,2,1,2,3,5,3
"010194",1,2,0,0,0,1,2,0,1
"010194",2,2,0,0,1,0,1,0,1
"010194",3,2,0,0,0,1,0,1,1
"010194",4,2,0,0,0,0,1,0,0
"010194",5,2,0,1,0,1,2,4,2
"010194",6,2,0,0,0,0,1,4,4
"010194",7,2,0,4,3,0,2,0,8
"010194",1,3,0,0,0,0,3,0,4
"010194",2,3,0,0,0,0,0,0,0
"010194",3,3,0,0,0,0,0,0,0
"010194",4,3,0,0,0,0,1,0,3
"010194",5,3,0,0,0,0,0,0,0
"010194",6,3,0,0,0,1,0,2,0
"010194",7,3,0,0,0,2,0,0,4
"010194",1,4,0,0,1,2,3,2,0
"010194",2,4,0,0,0,0,0,1,1
"010194",3,4,0,0,0,0,0,1,0
"010194",4,4,0,0,0,0,1,3,12
"010194",5,4,0,0,1,1,1,0,5
"010194",6,4,0,0,7,0,3,0,2
"010194",7,4,0,0,2,0,1,0,9
"010194",1,5,0,0,1,2,6,2,7
"010194",2,5,0,0,0,0,4,0,0
"010194",3,5,0,0,0,0,0,0,2
"010194",4,5,0,0,0,0,1,1,6
"010194",5,5,0,2,0,0,0,0,1
"010194",6,5,0,1,0,3,1,0,0
"010194",7,5,0,1,8,4,3,0,6
"010194",1,6,0,0,0,0,4,0,2
"010194",2,6,0,0,0,0,0,0,0
"010194",3,6,0,1,0,0,0,0,0
"010194",4,6,0,0,0,0,0,0,6
"010194",5,6,0,0,0,0,1,0,2
"010194",6,6,0,0,1,0,0,0,1
"010194",7,6,0,0,1,0,2,1,6
"010194",1,7,0,0,0,1,0,0,2
"010194",2,7,0,0,0,2,0,0,0
"010194",3,7,0,0,0,0,0,1,3
"010194",4,7,0,0,2,1,0,0,4
"010194",5,7,0,0,2,0,2,0,1
"010194",6,7,0,0,0,1,0,0,1
"010194",7,7,0,1,6,11,0,1,8
"010194",1,8,0,0,2,0,3,0,1
"010194",2,8,0,0,0,0,1,0,0
"010194",3,8,0,0,0,0,0,0,0
"010194",4,8,0,0,0,0,1,1,11
"010194",5,8,0,0,0,0,1,0,11
"010194",6,8,0,0,0,0,2,0,5
"010194",7,8,0,5,6,1,0,1,24
"010195",1,1,1,0,0,1,0,0,2
"010195",2,1,1,0,0,3,0,0,2
"010195",3,1,1,0,0,0,1,0,1
"010195",4,1,1,1,1,1,0,0,2
"010195",5,1,1,0,0,0,0,0,0
"010195",6,1,1,0,0,0,0,0,0
"010195",7,1,1,0,0,0,0,0,0
"010195",1,2,1,0,0,0,0,0,0
"010195",2,2,1,0,0,0,0,0,0
"010195",3,2,1,0,0,0,0,0,0
"010195",4,2,1,0,0,1,0,0,1
"010195",5,2,1,0,0,0,0,0,0
"010195",6,2,1,0,0,0,0,0,0
"010195",7,2,1,0,0,0,0,0,3
"010195",1,3,1,0,0,0,0,0,0
"010195",2,3,1,1,0,0,3,0,3
"010195",3,3,1,0,0,0,0,1,0
"010195",4,3,1,2,0,0,1,0,0
"010195",5,3,1,1,0,1,2,0,4
"010195",6,3,1,0,1,0,3,0,8
"010195",7,3,1,4,0,0,0,0,1
"010195",1,4,1,0,0,1,0,0,0
"010195",2,4,1,0,0,2,0,0,2
"010195",3,4,1,1,0,0,1,0,0
"010195",4,4,1,1,1,11,1,0,5
"010195",5,4,1,0,0,1,0,0,4
"010195",6,4,1,0,0,0,0,0,0
"010195",7,4,1,0,0,0,0,0,0
"010195",1,5,1,0,0,0,1,0,0
"010195",2,5,1,0,0,0,3,0,1
"010195",3,5,1,0,0,1,1,0,0
"010195",4,5,1,0,0,0,0,2,0
"010195",5,5,1,0,0,2,7,0,1
"010195",6,5,1,0,0,0,2,0,0
"010195",7,5,1,0,0,0,0,0,0
"010195",1,6,1,0,0,0,0,0,0
"010195",2,6,1,0,0,0,2,0,0
"010195",3,6,1,0,0,0,0,0,0
"010195",4,6,1,0,0,0,0,0,0
"010195",5,6,1,0,0,0,0,0,0
"010195",6,6,1,0,0,0,0,0,0
"010195",7,6,1,0,0,0,0,0,0
"010195",1,7,1,0,0,0,5,0,8
"010195",2,7,1,0,0,3,11,2,6
"010195",3,7,1,0,0,1,6,0,4
"010195",4,7,1,0,0,7,10,1,15
"010195",5,7,1,0,1,2,13,6,6
"010195",6,7,1,0,0,0,1,2,1
"010195",7,7,1,0,0,2,17,0,1
"010195",1,8,1,0,0,1,0,0,0
"010195",2,8,1,0,1,0,0,1,0
"010195",3,8,1,1,0,3,0,0,0
"010195",4,8,1,0,0,0,1,2,0
"010195",5,8,1,0,0,0,0,0,0
"010195",6,8,1,0,0,0,0,0,0
"010195",7,8,1,0,0,0,0,0,0
"010195",1,1,0,0,0,0,0,0,0
"010195",2,1,0,1,0,1,0,2,2
"010195",3,1,0,0,0,0,0,0,1
"010195",4,1,0,0,0,0,0,0,6
"010195",5,1,0,3,0,3,5,1,0
"010195",6,1,0,4,0,2,0,1,5
"010195",7,1,0,1,0,5,3,3,5
"010195",1,2,0,0,1,7,2,0,1
"010195",2,2,0,0,0,4,2,0,2
"010195",3,2,0,0,0,2,1,0,3
"010195",4,2,0,0,0,4,1,0,0
"010195",5,2,0,1,0,0,3,0,6
"010195",6,2,0,0,0,0,0,0,2
"010195",7,2,0,1,0,10,0,4,3
"010195",1,3,0,0,1,3,0,0,0
"010195",2,3,0,2,0,3,2,1,0
"010195",3,3,0,0,0,0,2,3,0
"010195",4,3,0,1,0,0,1,0,1
"010195",5,3,0,2,0,4,9,1,1
"010195",6,3,0,0,0,5,0,1,0
"010195",7,3,0,6,0,1,9,1,7
"010195",1,4,0,0,0,0,1,0,0
"010195",2,4,0,0,0,0,6,2,0
"010195",3,4,0,0,0,0,4,0,0
"010195",4,4,0,0,0,0,3,0,1
"010195",5,4,0,0,0,0,2,5,1
"010195",6,4,0,1,1,0,2,2,0
"010195",7,4,0,0,0,0,0,0,0
"010195",1,5,0,1,0,0,1,3,4
"010195",2,5,0,0,0,3,1,5,0
"010195",3,5,0,0,0,2,0,5,3
"010195",4,5,0,0,0,0,0,0,0
"010195",5,5,0,0,0,6,0,0,2
"010195",6,5,0,0,0,0,0,0,0
"010195",7,5,0,0,2,7,0,0,0
"010195",1,6,0,2,0,2,1,1,0
"010195",2,6,0,0,0,8,0,1,1
"010195",3,6,0,0,0,6,2,0,1
"010195",4,6,0,0,0,0,1,3,1
"010195",5,6,0,0,0,3,0,4,0
"010195",6,6,0,1,0,6,2,1,2
"010195",7,6,0,0,0,8,1,0,9
"010195",1,7,0,0,2,0,0,0,1
"010195",2,7,0,0,2,1,0,1,0
"010195",3,7,0,0,0,2,1,1,0
"010195",4,7,0,0,1,2,2,1,2
"010195",5,7,0,0,0,0,1,0,0
"010195",6,7,0,0,0,0,0,1,0
"010195",7,7,0,0,2,6,2,0,6
"010195",1,8,0,0,0,0,0,0,0
"010195",2,8,0,0,0,1,2,0,0
"010195",3,8,0,0,0,0,0,0,0
"010195",4,8,0,0,0,0,0,0,0
"010195",5,8,0,0,0,0,2,1,1
"010195",6,8,0,0,0,3,0,0,0
"010195",7,8,0,1,1,0,1,0,0
"010196",1,1,1,0,0,0,1,1,1
"010196",2,1,1,0,0,1,0,2,0
"010196",3,1,1,0,0,0,0,3,0
"010196",4,1,1,0,0,0,1,0,7
"010196",5,1,1,0,0,0,3,0,0
"010196",6,1,1,0,0,0,1,0,0
"010196",7,1,1,0,0,0,0,0,1
"010196",1,2,1,0,0,0,0,1,0
"010196",2,2,1,0,0,0,0,0,0
"010196",3,2,1,0,0,0,0,0,0
"010196",4,2,1,0,0,0,0,0,0
"010196",5,2,1,1,0,0,0,0,4
"010196",6,2,1,0,0,0,3,0,3
"010196",7,2,1,0,0,0,4,0,4
"010196",1,3,1,0,0,0,0,0,0
"010196",2,3,1,0,0,0,0,0,1
"010196",3,3,1,0,0,0,0,0,0
"010196",4,3,1,0,0,0,0,0,0
"010196",5,3,1,2,0,0,2,0,0
"010196",6,3,1,0,0,0,0,0,0
"010196",7,3,1,0,0,0,0,0,0
"010196",1,4,1,0,0,0,0,1,5
"010196",2,4,1,0,0,1,0,3,2
"010196",3,4,1,0,0,0,1,0,3
"010196",4,4,1,0,0,0,0,0,0
"010196",5,4,1,0,0,6,0,2,8
