"subject","region","epoch","eyeState","CpLoc_delta","CpLoc_theta","CpLoc_alpha","CpLoc_beta_smr","CpLoc_beta","CpLoc_gamma"
"010246",3,7,1,"[3,19]","[6,25]","[3]","[25]","[]","[3,3,3,3,3,4]"
"010246",4,7,1,"[3,12]","[4,26]","[17,27]","[]","[20,20,20,22,22,25]","[7,10,10,14,16,17,17,17,17,17,17]"
"010246",5,7,1,"[10]","[3,6,6,7,9,10,10,16]","[]","[3]","[]","[14]"
"010246",6,7,1,"[11,11,12,18,19,25]","[3,6,7,8,9,12,18]","[8]","[3,3,4,4,4,4,6,9,15]","[21]","[3,8,13,16,19,21,22]"
"010246",7,7,1,"[8,10,11,25]","[]","[8,15]","[3,14,18,20,22,25]","[]","[]"
"010246",1,8,1,"[3,3,18,19,26]","[3,16,26]","[3,4,14,15,16]","[3,3,4,5,6,6,7,10,13,13,15,15,19]","[3,6,6,8,11]","[3,10,16,18,21,22,23,26,26]"
"010246",2,8,1,"[3,3,6,8,27,27,27]","[3,5,27,27]","[3,6,6,6,7,9,10,11,13,14,14,14,16,17,18,21]","[3,5,5,6,6,7,8,9,10,11,11,12,13,19,20]","[3,22]","[3,11,16,17,17,18,20,22,22,22,22,24,25,25]"
"010246",3,8,1,"[3,3,6,18,26]","[27,27]","[6,7,9,10,14,16,16,19,25,26]","[3,5,6,7,9,9,9,12,12,12,13,13,16,16,17,19,19,21,25]","[13]","[21,22,22,22,24,25]"
"010246",4,8,1,"[3,3,3,5,6,10,13,15,17,21,24,26,26,26]","[27]","[4,8,9,12,13,15,17,17,18,18,18,21,22,23,26,27]","[7,17,20,21]","[5,6,15,17]","[9,9,11,13,14,14,14,15,18,21,24,25]"
"010246",5,8,1,"[3,3,3,5,6,8,11,12,14,15,19,20,21,21,23,23,24,24,24,26,26,27,27]","[21,26,27]","[3,5,10,13,14,15,15,16,17,19,20]","[9,20,22]","[4,6,6,15,15,16,19,27]","[6,8,12,12,13,15,16,16,22,23]"
"010246",6,8,1,"[8,10,15,17,20,20,23,23,24,26,27]","[27,27]","[16,16,24]","[3,4,6,7,17,20,26,27,27]","[5,13,14,17,17,18,26]","[11,13,14,20,20,21,22,23,23,24,25]"
"010246",7,8,1,"[3,4,4,4,4,7,9,9,11,12,14,14,19,20,20,22,23,24,24,26,27]","[23]","[12,12,14,15,15,16,17,20,20,23,26,26,27]","[6,8,27]","[]","[7,19]"
"010246",1,1,0,"[21,23]","[3,3,16,17,18,20,21,21]","[3,3,3,5,7,8,8,8,19,19,22,23,24,24,25,25,27]","[3,3,3,11,13,20]","[6,11,11,11,11,12,13,14,14,15,26]","[7,8,27]"
"010246",2,1,0,"[]","[3,3,4,5,5,9,17,27]","[3,5,12,13,14,15,17,19,21,22,24]","[3,6,8,9,12,22]","[11,14,17,19,19,20,22,27]","[]"
"010246",3,1,0,"[4,17]","[3,4,8]","[7,20]","[]","[15]","[]"
"010246",4,1,0,"[3,3,7]","[11,17]","[4,5,6,10,14]","[]","[5,13,27]","[3,5,6,8,8,9,9,9,11,14,14,16,17,20]"
"010246",5,1,0,"[3,3,7,10,14]","[21]","[11,14,23]","[5,10,18]","[7,18,18,19,22,23,24,27]","[3,6,8,24]"
"010246",6,1,0,"[3,4,5,13,13,14,17]","[3,4,5,5,9,11,16,20,23]","[3,4,5,6]","[]","[5,5,7,8]","[8]"
"010246",7,1,0,"[4,5,7,7,13]","[3,8,11,15,19,22,25,27]","[4]","[12,21,24]","[15,18,23,27]","[7,10,10,23,27,27]"
"010246",1,2,0,"[]","[]","[16,16,17]","[5,12]","[]","[6,20,26]"
"010246",2,2,0,"[3,18]","[3,22]","[3]","[]","[3,10]","[3,3,6,6,14,17,19,27]"
"010246",3,2,0,"[5,6,15,19,26,27]","[4,7,9,23]","[]","[]","[3,12,12,17,24]","[9]"
"010246",4,2,0,"[3,8,21]","[]","[]","[3,4,6]","[4,9,12,17,20,24,25]","[]"
"010246",5,2,0,"[3,10,10,20,24,25]","[4,6,6,20,21,22,24,25]","[]","[23,25]","[]","[22]"
"010246",6,2,0,"[]","[]","[]","[12,16,21]","[]","[3,6]"
"010246",7,2,0,"[20,22,25]","[]","[]","[]","[9,24]","[3,3,5,5,6]"
"010246",1,3,0,"[4]","[]","[]","[22]","[25]","[]"
"010246",2,3,0,"[3,4,5,5,6,7,9,9,12,12,15,16,22]","[]","[12,26]","[]","[15,18,20]","[]"
"010246",3,3,0,"[22]","[26]","[]","[]","[]","[]"
"010246",4,3,0,"[23,23,26,26,26,26,26,27]","[]","[19,21,21,26]","[5,16,17,18,20]","[9,19,26]","[]"
"010246",5,3,0,"[13]","[5,5,10,27]","[3,26]","[6,23]","[3,24,26]","[3,5,5,6,6,6,7,8,9,9,12,16,19,21]"
"010246",6,3,0,"[6,12]","[]","[]","[]","[]","[4,5]"
"010246",7,3,0,"[7,16,19,23,26,27]","[]","[3]","[3,3,27]","[3]","[5,6,6,6,9,11]"
"010246",1,4,0,"[3,5,5,6,6,12,16,20,20,21,21,23]","[5,10,18,25,26,27,27]","[]","[]","[19]","[9,14]"
"010246",2,4,0,"[11]","[16,17,18,19]","[5,5,10,25]","[16,19,27,27,27]","[11,21,22]","[]"
"010246",3,4,0,"[4,5,7,7,9,23]","[15]","[]","[4]","[11,14,18,18,25,27]","[4]"
"010246",4,4,0,"[5,8,16,19,20,23,25]","[5,6,7,7,7,8,9,10,15,15,15,20,22]","[13,14,25,26]","[10]","[10,10]","[3,3,4,4,4,4,10,13,14,17]"
"010246",5,4,0,"[8,14,15,25]","[7,11]","[26]","[12,22,23,23,27]","[5,8]","[4,5]"
"010246",6,4,0,"[3,23,24,25]","[13]","[22,26]","[3,12,19]","[3,6,6,13,27]","[3,4,4,5,6,6,6,8,9,9,9,10,12,20,20]"
"010246",7,4,0,"[3,14,15,17,18,18,21,21,23,24,24,25]","[3,3,5,7,9,9,10,10,10,10,11,21,21]","[7,7,8,9,21,27]","[]","[3,4,7,11,12,13,13,14,16]","[3,3,3,3,3,5,5,6,6,6,7,7,8,9,10,16,21,24,24]"
"010246",1,5,0,"[12,13,14]","[]","[]","[]","[]","[9,15]"
"010246",2,5,0,"[]","[]","[]","[3,9,13,17,22]","[]","[14]"
"010246",3,5,0,"[]","[14]","[]","[]","[6]","[9]"
"010246",4,5,0,"[]","[9,12,14,15]","[]","[3,22,25,27]","[17,18,18,18]","[3,3,9]"
"010246",5,5,0,"[]","[23,25,25,25,27]","[17,22]","[22]","[]","[]"
"010246",6,5,0,"[3,5]","[]","[]","[]","[]","[]"
"010246",7,5,0,"[5,7,15,16,19,22]","[11,12,12,14,26]","[26]","[15]","[18,23,26,26]","[4,8]"
"010246",1,6,0,"[]","[]","[6,8,12,23,26,26,26]","[23]","[]","[3,3,4,9,12]"
"010246",2,6,0,"[26]","[8]","[7]","[23]","[3,12,17,27]","[7,9,10,10,12,12,20]"
"010246",3,6,0,"[22,22,26,26]","[]","[]","[27]","[16,21,24]","[]"
"010246",4,6,0,"[9]","[]","[15,25]","[5,15,20,20,23,24]","[]","[4,7,9]"
"010246",5,6,0,"[]","[4]","[]","[27]","[16]","[9,13,16,21]"
"010246",6,6,0,"[10,12,26,26]","[27]","[6,16,18]","[3,3,4,5,5,7,9,10,24,27]","[9,13,16,16,21,23]","[13,19,22]"
"010246",7,6,0,"[12,13,21]","[4]","[]","[3,3,6,19]","[]","[9]"
"010246",1,7,0,"[13]","[]","[]","[]","[]","[23,23,27]"
"010246",2,7,0,"[7,7,12,15,17,18,18,18,22,22,23,24]","[20]","[10,20]","[3,5,19,26,27]","[8,13,15,26]","[4,10,23,24,24]"
"010246",3,7,0,"[11,16,16,21,24]","[6,13]","[]","[3,4,13,25,27,27]","[18]","[4,4,22,24]"
"010246",4,7,0,"[12]","[]","[]","[]","[]","[15,18,21,25]"
"010246",5,7,0,"[]","[25]","[]","[26]","[17]","[20]"
"010246",6,7,0,"[8,10,13,14]","[]","[]","[]","[]","[3,7]"
"010246",7,7,0,"[14,14,19]","[]","[]","[4,15,16,22,25]","[18,22]","[19,24,24]"
"010246",1,8,0,"[13,17,20,21,25]","[9,12,12,16,24,25]","[7,8,9]","[5,21,21,22,24,25,26]","[9,10,21]","[14,15,16,17,18,21,26,27]"
"010246",2,8,0,"[10,13,22,22,24,25]","[4,5,16]","[7,8,10,10]","[4,16,19,19,24,27]","[5,5,7,10,18,18,23,27]","[5,15,18,18,22]"
"010246",3,8,0,"[10]","[]","[]","[]","[4,5]","[7,8,20]"
"010246",4,8,0,"[]","[25]","[]","[23]","[]","[]"
"010246",5,8,0,"[6,10,11,15,16]","[4,19]","[]","[]","[]","[]"
"010246",6,8,0,"[]","[20,21]","[]","[7,12]","[]","[16]"
"010246",7,8,0,"[3,26]","[]","[6]","[]","[]","[]"
"010247",1,1,1,"[18]","[]","[4,10,12,16,26]","[]","[22]","[17]"
"010247",2,1,1,"[7,17,17,24]","[]","[]","[17,20,27]","[4,12,16,17,17,17,18,24,27]","[]"
"010247",3,1,1,"[15]","[]","[]","[]","[]","[]"
"010247",4,1,1,"[4,5,22,25]","[]","[3,4,7,8,9,11]","[8]","[]","[]"
"010247",5,1,1,"[]","[4]","[4,4,5,5]","[3,3,5,7,7,7,10,14]","[]","[4]"
"010247",6,1,1,"[24]","[7,12,16,17]","[3,3,3,4,4,5,5,6,6,7,9,10,11,20,20,27]","[6]","[]","[]"
"010247",7,1,1,"[6,23]","[6]","[3,5,5,6,6,8,9,20,24]","[3,13]","[27]","[17]"
"010247",1,2,1,"[3,7,8,8,14,18,18,19,22]","[3,23,27]","[3,5,6,7,8,10,10,13,15,17,17]","[8,11,18,20]","[13]","[13,26,27]"
"010247",2,2,1,"[]","[3,3,26,26,27,27]","[6,12,15,21,21,23,24,27]","[3,4,11,14,17]","[]","[9,12,14,18,20,26]"
"010247",3,2,1,"[]","[27]","[]","[3]","[]","[26]"
"010247",4,2,1,"[3,4,5,8,11,12,12,14,15,18,19,19,21,21,21,22,22,22,25,25]","[26,27]","[3,5,6,6,7,7,8,9,9,10,13,16,18,19]","[11,14,15,17,17]","[13,21,22,25,26,27,27]","[8,12,18,21,24,27]"
"010247",5,2,1,"[18]","[4,11,23,24,26]","[11,12,15,16,17,18,18,19,21,26]","[5,6,7,8,9,10,11,11,13,14,15,16,21]","[6,14,15,18,22,24,26,27,27]","[12,12,13,15,18,18,23,24,25,25]"
"010247",6,2,1,"[5,9,9,12]","[27,27]","[4,6,8,10,11,12,15,17,19,21,21,22,22,23,23,24]","[12,15]","[17,17,19,26,26,27,27]","[15]"
"010247",7,2,1,"[9,10,22,22]","[5,6,25]","[9,16,16,16,17,17,19,19,20,21,21,22]","[8,11,12,12,13,13,15,19,22]","[7]","[5,12,13,16,16,25,25,25,25,25,25,25,25]"
"010247",1,3,1,"[3,11,26]","[22]","[]","[]","[5]","[8,23,26,26]"
"010247",2,3,1,"[3,15,15,16,19,22]","[3,6,20,21,21]","[17]","[5,9,10,12]","[14,16]","[13,21,26]"
"010247",3,3,1,"[]","[]","[]","[]","[12]","[22,26]"
"010247",4,3,1,"[3,3]","[]","[21,21,25]","[3,5,5,7,10,10,15,17,18,19,21,21,22,25,26,27]","[]","[]"
"010247",5,3,1,"[13,15,16,17,21,27,27]","[5,13,18,20,21,25,25,27]","[4,17,21,22]","[4,4,4,4,4,5,5,6,7,7,8,8,8,8,9,10,11,12,12,13,14,15,16,16,17,19,19,20,20,22,23,23,24,25,27,27]","[15,20]","[24,27]"
"010247",6,3,1,"[16,16,19,24]","[26]","[3,3,3,3,26]","[5,6,6,6,7,9,10,10,13,13,13,16,17,20,27]","[3,8]","[3,3,19,22,22,24]"
"010247",7,3,1,"[10,13,15,16,17,17,17,21,22,27]","[9,13,13,22,25]","[3,3,18,22,27,27]","[4,5,7,7,7,8,8,10,10,13,13,13,14,16,16,20,20,20,20,23,23,24,25,26,27]","[13,13,17,18,19]","[3,3,24,27]"
"010247",1,4,1,"[]","[]","[4,9,17,25]","[14]","[25]","[]"
"010247",2,4,1,"[4,7,11,12,14,14,19,25]","[7,21,21]","[5,11,17,24,25]","[15,15]","[4,7,10,12,14,15,16,18,20,24,26,26,26]","[3,9,16,20,22]"
"010247",3,4,1,"[19,26]","[13,21,21]","[16]","[3,5,6,9,9,10,23,26]","[7,14,15,17,18,26,27]","[3,21]"
"010247",4,4,1,"[]","[12,14]","[14,15,18,19,19,22,23]","[3,7,9,11,14,14]","[25,27,27,27]","[]"
"010247",5,4,1,"[15,18,21]","[3,21]","[15,15]","[3,3,3,7,8,9,10,10,12,12,13,14,15,17,20]","[5,6,6,6,6,7,12,17,18,18,19,24,24,26]","[3,12,14,22]"
"010247",6,4,1,"[14,22,22,23,24,24,25,26]","[4,7,8]","[3,7,10,10,11,11,15,20,24,25]","[3,17,27]","[6,13,15,16,17,18,21,21,24,26,27,27]","[13,15,16,18]"
"010247",7,4,1,"[6,14]","[3,8,8,11,14,15]","[8,9,11,14,15,15,15,17]","[3,4,5,5,8,8,9,10,11,13,16]","[6,16,16,17,17,18,20,20,24,25,25,25,26,27]","[3,3,5,6,11,12,13,14,14,14,15,16,17,18,21,22,22]"
"010247",1,5,1,"[12,13,13,23,23,24,27]","[15,16]","[4,6,7,11,13,15,17,18,20]","[9,20]","[3,4,7,9,10,13,16,26]","[10]"
"010247",2,5,1,"[17,17,27]","[14,14,15]","[4,11,13]","[3,4,4,5,5,7,7,8,8,8,10,11]","[3,10,11,21,22]","[8,9]"
"010247",3,5,1,"[]","[9]","[3,3,4,4,11,13]","[5,7,7,8,9,10,21]","[12,15]","[18]"
"010247",4,5,1,"[4,12]","[3,6]","[3,4,7,7,8,26]","[7,7,8,11,13,13,13,14,15,22]","[3,3,3,4,4,5,6,6,9,9,10,10,11,12,15,17,17,18,23,23,23,25,26,26]","[9,19,22,22,23]"
"010247",5,5,1,"[10,15,16,16,19,23]","[24]","[6,6,7,9,10,17,20,20,21,23,23,24,24,26,26,27]","[3,3,3,4,4,8,11,27,27]","[3,6,8,11,12,14,16,20,24,26]","[8,8,22]"
"010247",6,5,1,"[4,15,18,23]","[]","[4,8,13,20,21,22,23,24,24,25,26,27]","[3,4,7,7,11,18]","[11,24,24,27]","[24]"
"010247",7,5,1,"[4,4,11,14,21,26,26,27]","[3,7]","[3,8,10,16,18,19,19,20,20,20,20,21,21,22,23,23,23,24,24,25,25,26,26,26,27,27,27,27]","[12,16]","[6,9,10,13,24,26,27]","[]"
"010247",1,6,1,"[6,6,25,25]","[]","[]","[3,10,13,19,21,23,26,26]","[16,17,18,26,27]","[3,3,6,6,7,9,10,11,13,13,15,17,20,20,27]"
"010247",2,6,1,"[3,12,26]","[4,14]","[8,14,19,26]","[7,10,11,13,20,23,25]","[3,3,9,12,13,14,15,16,16,16,19,21,22,24,25,26,26,27,27,27]","[8,8,10,11,11,16,19,22]"
"010247",3,6,1,"[3,3,6,10,11,21]","[3,24]","[3,11,14,14,15]","[10,11,22,25]","[6,17,17,18,21,23,24,27,27,27]","[3,4,4,18,19]"
"010247",4,6,1,"[]","[6,11,14,17,19]","[9,11,13,14]","[6,9,10,12,15,18,21,23,26,26,26]","[14,16,17,17,18,18,22,23,23,24,25,26,26,27,27,27]","[3,3,3,4,5,5,5,6,6,7,8,9,9,12,12,18,20,20,22,23,27]"
"010247",5,6,1,"[7,8]","[3,7,7,7,8,10,19,24,24,27]","[6,7,8]","[4,5,7,9,10,10,10,10,10,11,11,13,13,13,15,19,22,24,24,25,27]","[5,14,15,16,17,19,19,19,21,27]","[3,3,4,5,5,10]"
"010247",6,6,1,"[6,15,18,18]","[3,7,11,12,14,19,20,21]","[7,8,26]","[5,8,10,11,12,13,18,22]","[5,7,10,14,15,17,17,17,22,23,24,25,26,26,26,27,27]","[3,4,5,5,5,7,7,8,9,11,11,11,14,21]"
"010247",7,6,1,"[4,5,17,20,23]","[3,6,11,11,14,19,24]","[]","[3,5,5,6,7,9,9,10,10,22]","[10,12,14,14,14,14,17,18,18,23,26,26,27,27]","[]"
"010247",1,7,1,"[9,9,12,16,19,19]","[3,4,9,14,17,18,19,23,23,25]","[6,6,6,17,20]","[5,6,19,27]","[12,22,22,27]","[3,3,3,6,6,8,8,9,12,12,12,13,13,15,27]"
"010247",2,7,1,"[4,7,7,8,10,10,11,11,11,11,14,15,15,15,18,21,21,23,25,25]","[23,24]","[4,7,12,15,18,19,21,22]","[5,18,19,27]","[3,3,8,10,11,11,12,22,23,26,27]","[4,4,8,8,9,10,11,13,15,16,16,20,23,26]"
"010247",3,7,1,"[4,5,7,8,16]","[]","[]","[8,9,23,25,25]","[11,11,13,27]","[3,3,4,7,8,11,13,13,14,15,16,23]"
"010247",4,7,1,"[24]","[8,11]","[]","[27]","[]","[6,15]"
"010247",5,7,1,"[17]","[]","[]","[3,6,6,23,23,25,27,27,27]","[5]","[3,15,19]"
"010247",6,7,1,"[24]","[17,21,24,24,24,26,26,27,27,27,27]","[21]","[7,24,27,27]","[4,4,11]","[7,8,11,12,12,12,13,14,15,15,16,16,23]"
"010247",7,7,1,"[3,5,22,25]","[23,26]","[]","[]","[27]","[3,6,6,7,8,8,11,16,19,21,24]"
"010247",1,8,1,"[2,2,2,17]","[4,5,8]","[8,19]","[22]","[]","[2,2,11]"
"010247",2,8,1,"[2,2,2,2,3,3,5,16]","[3,3,4,4,9]","[]","[2,3,5,5,5,7]","[11]","[2,5,5,9,10]"
"010247",3,8,1,"[2,2,2,18]","[3,4,21]","[2]","[27]","[2]","[2,3,4,4,11,14,16,24]"
"010247",4,8,1,"[3,5,13,17,19,22,23]","[9,21,27,27]","[6,7,8,9,15]","[3,6,11,17,19]","[6,24,24,25]","[]"
"010247",5,8,1,"[6,9,14,14,17,25,25]","[2,2,2,3,5,10,10,11,12,13,16]","[5,6,7,9,10,12,12,12,14,14,16,17,18,20,21,24,27,27]","[3,9,11,16,18,22]","[7,14,16,22,25]","[3,4,4,5,7,8,8,10,11,14,16,20,20,23,23,24,26]"
"010247",6,8,1,"[2,8]","[2,5,6,6,15,17,18,20,20,27]","[3,6,7,7,9,9,12,13,16,22,25,27,27]","[6,7]","[6,8,12,20,23]","[2,2,3,3,4,4,4,11,11,14,18,22,24,25,27]"
"010247",7,8,1,"[3,3,5,5,11,12,19,20,22,24,25,27]","[2,3,5,9,12,12,14,15,16,20,21]","[2,5,6,7,9,9,10,10,11,11,12,15,16,25,27]","[4,5,5,7,7,24,24,26,27,27]","[5,6,7,9,15,15,17,18,21,22,23,24,24,27]","[2,3,7,8,9,13,14,15,16,18,21,23,27,27]"
"010247",1,1,0,"[6]","[]","[]","[3,9,12,13,22,23]","[17]","[]"
"010247",2,1,0,"[]","[]","[]","[10]","[]","[3,9]"
"010247",3,1,0,"[]","[]","[]","[]","[]","[]"
"010247",4,1,0,"[3,27]","[16,18,24]","[3,14,17,22,25,27]","[3,8,9,10,12,13,13,15,15,16,19,19,21,21,22,22,25,25]","[3,18,20,26]","[3,3,3,4,5,6,6,6,8,9,12]"
"010247",5,1,0,"[3,4,7,7,9,20]","[4,17,19,22,23,24]","[4,4,8,12,12,14,14,15,17,20,20,24,25,27]","[9,21,25,26,27,27]","[16]","[3,4,4,5,5,5,5,6,8,8,11,11,13,17,17,17,19,25]"
"010247",6,1,0,"[]","[4]","[22]","[7]","[]","[4,5,5,5,12,18,25,25]"
"010247",7,1,0,"[6,8,12]","[25,27]","[25,25,26,26,27]","[8,13,18,21,21,21,21,24,25,26,27]","[3,4,5,12,12,12,13,15,17,18,18,18,20,25,26]","[3,3,3,4,5,5,5,5,5,6,6,8,8,9,9,10,10,11,13,18,23,23]"
"010247",1,2,0,"[]","[3,3,3,4,4,4,7,19]","[]","[10,10,13,14,16,17,17,18,18,18,21,22,23,24]","[6]","[]"
"010247",2,2,0,"[3,12,15,18]","[3,4,6,8,8,19,27]","[3,4,6,8,11,14,17,26]","[8,12,14,15,15,20]","[6,23]","[5,12,16,17,26]"
"010247",3,2,0,"[]","[3,3,6,6,7,8,17,27,27]","[]","[]","[]","[9,13,24]"
"010247",4,2,0,"[]","[3]","[]","[5]","[23,23]","[9]"
"010247",5,2,0,"[5]","[3,26]","[]","[18]","[9,11,13,14,14,15,15,15,17,18,21,24,25,25]","[3,6,8]"
"010247",6,2,0,"[]","[3,14,27]","[3,3,5,6,8,11,13]","[14]","[4,16,18,19,20,20,22,23,23,24,26]","[4,4,7,7,10,10,11,24]"
"010247",7,2,0,"[13]","[]","[13,22,27,27,27]","[19,27]","[15,16,16,19,20,21,22,24,24,24,24,24]","[3,4,4,4,5,10,11,13,14,18,24]"
"010247",1,3,0,"[]","[]","[]","[24]","[19,20,22,25,27]","[11]"
"010247",2,3,0,"[9,11,12,19,23,26,27]","[5,6,7,7,7,8,19,27]","[6,7,9,18]","[]","[10,15,15,18,18,21,24,24,25,26,26,26,27]","[15,18,27,27]"
"010247",3,3,0,"[]","[5,7]","[]","[]","[16,21,25]","[11]"
"010247",4,3,0,"[19,20]","[]","[]","[]","[3,3]","[15]"
"010247",5,3,0,"[]","[16]","[11,13,15,16,18,20,22]","[3,9,16,18,25,27]","[5,6,7]","[22,24]"
"010247",6,3,0,"[]","[14]","[]","[]","[]","[]"
"010247",7,3,0,"[]","[]","[]","[]","[]","[]"
"010247",1,4,0,"[4,5,6]","[]","[19]","[5,9,10,12,16,19,22,22,24,24,26]","[5,22]","[19,27]"
"010247",2,4,0,"[]","[3,3,4,4,5,8,8,10]","[13,15,15,15,18,18,19,22,22,25]","[20,21,21,21,23,25,25]","[6]","[3]"
"010247",3,4,0,"[8,9,13,13,14]","[3,3,3,3,3,5,7,7,7,11,11,15]","[6]","[]","[]","[]"
"010247",4,4,0,"[3,3,4,5,7,7,7,8,8,12,12,16,17,21,24,24,27]","[16]","[17,20,21,23]","[8,9,15,20,24]","[]","[3,3,27]"
"010247",5,4,0,"[4,5,9,9,12,20,23,23,23,24]","[10,16]","[6,19,20,21,23,26,26,27]","[6,15,20]","[]","[3,5,13,14,18]"
"010247",6,4,0,"[4,20,21,23]","[8,11]","[20]","[3,14,17,20]","[6]","[]"
"010247",7,4,0,"[8,22,23,26]","[]","[16,19,21,22,24,25,25,27]","[3]","[7]","[3,3,3,3,3,5,7,7,8,16,26]"
"010247",1,5,0,"[13,18,18]","[]","[4,5,7,8,11,15]","[4]","[7,7]","[7,7,10,11]"
"010247",2,5,0,"[6,9,15,15,18]","[]","[5,6,7,21]","[4,12,12]","[]","[5,8]"
"010247",3,5,0,"[13,19]","[]","[18]","[21]","[9,9]","[5,5,5,9,13]"
"010247",4,5,0,"[6,8,10,11,11,13,16,20,20,24,25,26,27]","[3,3,4,4,4,12,18,20,23]","[4,5,5,6,13]","[9]","[7,10,11]","[8,11,13,16,23]"
"010247",5,5,0,"[16,17,17,18,19,23,24,25,26,27,27,27,27]","[3,3,3,3,3,21,21,22,22,23,23]","[3,3,4,6,6,6,6,7,8,8,9,13,13,14,14,14,16,17,17,23,23,27]","[3,20,20,25]","[3,6,10,11,19,20,26,26]","[9,12,21]"
"010247",6,5,0,"[9,11,14,14,15,15]","[18,21,21,25]","[13,14]","[4,11,17,17]","[3,5,7,8,11,12,14,18,20,20,20,21,26]","[]"
"010247",7,5,0,"[23,24,25,25,26,26]","[6,20,21,22,24]","[4,4,5,13]","[6]","[10,12,19]","[7,9,13]"
"010247",1,6,0,"[8,8,9,10,11,12,12,15,16,18,22,23,25]","[22]","[3,3,3,5,10,11,11,12,12,14,17,18,18,19,21,21,22,24,26,27]","[15,22]","[7,8,16,18,19,19,21,24,24,24,26,27,27,27]","[7,8]"
"010247",2,6,0,"[3,9,14,16,22,26,27]","[3,12,16,21,25]","[6,10,11,11,12,13,13,18,19,20,25,27]","[4,4,4,5,5,6,14,14,19,21,23]","[5,6,9,10,18,18,19,21,22,24,24,25,27,27]","[3,7,8,8,16]"
"010247",3,6,0,"[]","[3,14,21,22]","[8,10,10,20,23]","[4,5,5,19,27]","[6,9,11,13,14,17,18,21,23,24,24,24,25,27,27,27]","[5,14,17,25]"
"010247",4,6,0,"[11,13,13,18,21,23,24,24,24,27,27]","[17,18,21,24,24]","[16,17,17,18,20,24,24,24,24,24,27,27,27,27,27]","[4,4,7,20,24,24]","[4,5,8,8,10,11,13,13,14,14,15,16,17,20,20,21,21,23]","[8,9,10,11,18,18,18,24,24,24,25,27,27,27]"
"010247",5,6,0,"[3,3,3,3,4,5,6,6,6,10,11,11,13,14,14,15,17,17,22,22,23]","[3,4,7,9,26]","[17,20,23,26]","[3,6]","[18]","[3,7,9,20]"
"010247",6,6,0,"[4,8,9,15,22,22,23,24,27]","[20,21,27,27,27]","[19,23,23,27]","[]","[5,12,13,14,18,20,20,21,21,24,25,27]","[]"
"010247",7,6,0,"[3,3,5,6,18,23,24,24,27,27]","[]","[15,20,24,27,27]","[24,27]","[17,20,21,24,27]","[3,7,7,8,9,12,24,27]"
"010247",1,7,0,"[]","[20,26,27]","[19]","[]","[4,4,9,10,10,13,13,13]","[]"
"010247",2,7,0,"[6,10,14,17,18]","[14,19]","[10,13,17,18,19,19,21,21,24,25,27]","[3,3,26,27]","[6,7,10,10,13,13,13,14]","[6,9,10,10,10,13,16,22]"
"010247",3,7,0,"[]","[]","[4]","[4,7]","[]","[9,26,27]"
"010247",4,7,0,"[12]","[]","[15,25,26]","[10,12,17,18,21,23,27]","[14,25,26]","[7,20,20,20]"
"010247",5,7,0,"[11,15,21,22,22,23,23,24,25,25,26,26,26,26]","[]","[26]","[18,21]","[5,9]","[3,5,5,5,5,6,9,11]"
"010247",6,7,0,"[3,22,24,25,27]","[]","[3,4,4,5,27]","[4,18,22,25]","[3,4,5,5,6,7,7,10,20,22,25,26,27]","[4,5,7,7,9,9,10,10,15]"
"010247",7,7,0,"[]","[25,25,27]","[3,3,3,4,22,25,25,25,27,27]","[14,18]","[3,3,4,4,4,7,13,21,24,25,25,25,25,26,27,27,27]","[6,6]"
"010247",1,8,0,"[5,8,8,9,9,11,11,12,14,15,15,16,18,18,20,20,21,21,24,24,27,27]","[8,8,12,15]","[12,13,15]","[]","[5,24]","[4,5,23,24,24,26,27,27]"
"010247",2,8,0,"[4,5,7,7,10,13,13,13,15,17,17,19,20,20,22,22,22,24,25,27,27,27]","[4,5,6,6,7,9,9,10,13,14,19,20,23,24,27]","[7,8,10,10,19,24]","[3,3,4,7,9,12,13,13,16,16]","[3,5,8,10,10,19,20,27]","[4,5,8,12,22,23,23,24,26,27,27,27]"
"010247",3,8,0,"[6,7,7,8,10,13,14,17,18,18,21,23,23,24,24,26,27,27]","[5,14,15,22,24,24]","[8,21,21,24,24]","[3,3,3,10,11,11,12,16,24,26]","[11,20,24]","[4,8,26,27]"
"010247",4,8,0,"[4,5,9,10,10,10,10,10,11,12,12,13,13,13,15,15,16,19,20,22,23,23,23,25,26,26,26]","[]","[17]","[4,7,7,7,8,9,14,26,27]","[6,7]","[3,7,18,20,21,21,23,25,26]"
"010247",5,8,0,"[13,13,13,14,14,14,15,16,16,17,17,17,17,18,19,20,20,21,21,21,21,22,23,23,23,24,25,26]","[10,12,14,16,18,26,26,26,26,26]","[6,10,12,13,14,17,18,18]","[5,6,6,7,7,8,8,8,8,9,10,10,11,11,11,15,25,27]","[3,4,4,22,27]","[4,15,20]"
"010247",6,8,0,"[5,8,9,10,11,11,11,12,12,13,14,14,14,15,15,16,16,16,17,17,17,18,18,19,20,20,20,21,21,21,22,23,23,23,24,24,25,26,26,27,27,27]","[7,12,23,27]","[11,12,12,13,14,15,17,27]","[3,6,7,9,9]","[3,8]","[4,4,5,20,20,24,26]"
