"subject","region","epoch","eyeState","CpLoc_delta","CpLoc_theta","CpLoc_alpha","CpLoc_beta_smr","CpLoc_beta","CpLoc_gamma"
"010069",2,2,1,"[]","[22,23,33,35,39,47,48]","[]","[4,5,7,7,7,9,12,16,19,29,33,54]","[20,26,27,31,32,33,33,33,36,36,40,40,40,42,45]","[5,12,15,17,18,19,19,20,22,25,26,28,29,31,32,55]"
"010069",3,2,1,"[]","[38,46,47]","[]","[4,6,17,20,23,23,24,42]","[25,28,30,38,39,40,40,44,49]","[7,21,28,32,53]"
"010069",4,2,1,"[55]","[32,33,36]","[6,30]","[14,15,24,30,32,34,47,48,48,49]","[12,21,28,33,38,42]","[6,8,11,13,15,15,16,16,17,19,19,20,21,21,21,23,23,23,23,24,26,26,27,30,32,36,36,37,37,38,40,40,41,42,43,46,51,51,52]"
"010069",5,2,1,"[8,38,39,39,51]","[]","[17,52,53]","[4,4,4,4,13,13,21,22,22,26,27,31,33,39,44,47,48]","[23,25,25,26,27,28,29,30,30,32,32,34,36,36,39,41,43,44,46,46,47,49]","[7,8,10,10,13,13,14,17,17,17,17,18,21,23,27,32,35,36,38,38,38]"
"010069",6,2,1,"[9,21,24,25,38]","[4,39,48]","[]","[4,4,5,5,6,8,10,11,15,24,25,25]","[7,17,21,22,29,30,34,34,34,41,43,48,55]","[5,10,14,15,17,18,20,21,21,22,25,28,28,29,32,33,37,38,45,48,53,53,53,54]"
"010069",7,2,1,"[31]","[18,20,20]","[7,18]","[4,15,16,29,31,32,32,33]","[6,26,26,37]","[5,7,9,9,10,11,11,14,15,16,18,18,19,20,20,20,21,22,23,24,24,24,25,27,28,28,28,35,35,35,36,37,37,37,38,38,39,40,41,42,45,45,46,47,49,52,56]"
"010069",1,3,1,"[]","[5]","[36,38,39,39,42]","[34,46]","[5,5,5,6,9,9,10,10,11,13,13,13,14,15,15,17,18,19,21,21,23,24,24,24,25,26,27,28,28,28,30,31]","[32,34]"
"010069",2,3,1,"[]","[11,15,42]","[4,5,39]","[21,22,22,34,35]","[5,5,5,7,8,9,9,9,9,9,10,12,13,13,13,13,13,13,14,16,17,17,17,17,17,17,20,21,24,24,24,25,26,26,26,27,27,28,28,30,30,30,31,33,35,36,37,40,40]","[4,5,5,13,14,32,32,34,35]"
"010069",3,3,1,"[4,12]","[4,4]","[]","[]","[13,13,16,18,19,25,25,25]","[4,8,8,9,12,14,16,21,23,29,31,33,37]"
"010069",4,3,1,"[]","[9]","[15]","[5,13]","[7,9,11,17,20,21,21,23,24,25,27,30,34,36,39]","[11,22,26,29,30]"
"010069",5,3,1,"[43,56]","[]","[]","[26,27,30,44,50]","[12,13,25,36,40,41]","[4,4,4,7,7,8,8,9,12,13,13,13,16,18,19,19,20,23,23,23,24,27,28,28,32,36,39,40,44,48,53,53,55,56]"
"010069",6,3,1,"[12,13,56]","[31]","[56,56,56,56]","[11,13]","[38,47]","[5,13,13,19,19,21,21,24,25,30,36,43,44,44,49,54]"
"010069",7,3,1,"[]","[]","[8]","[13]","[]","[9,9,10,10,11,14]"
"010069",1,4,1,"[40,42,46]","[29,29,30,30,32,34,49,49]","[45,50]","[27,34,35,38]","[29,29,30,30,32,34]","[29,29,30,30,32,34,56,56,56,56]"
"010069",2,4,1,"[24,40,46,47,48,52,52]","[15,32,32,32,35,45,48]","[39,56]","[26,36,36,43]","[18,28,28,32,32,32,32,35,41]","[18,26,28,32,32,32,47,52]"
"010069",3,4,1,"[56]","[27,27,27,32,35]","[39,43]","[25,25,32,32,32,36,39,39,44,56]","[27,28]","[15,27,27,27,28,32,39,41,43,47]"
"010069",4,4,1,"[5,7,19,23,43]","[29]","[38]","[5,23,33,34]","[27,27,27,28,28,29,29,29,29,32]","[11,15,20,27,27,28,28,29,29,29,29,32,34,37,42,44,52,56,56]"
"010069",5,4,1,"[6,7,7,8,10,10,13,19,22,22,24,28,37,40,40,41,41]","[11,23]","[5,28]","[9]","[13,19,22,24,27,28,29,29,29,31,31,31,32,32,33,37,37,39,41,46,46,50,50]","[5,9,12,14,14,15,15,17,18,19,20,20,23,26,27,28,29,29,31,31,32,32,33,36,36,45,45,46,46,46,46,49,49,50]"
"010069",6,4,1,"[6,6,6,10,19,44,52]","[]","[24]","[27,30,31]","[4,10,10,15,19,19,20,23,27,28,29,30,30,30,32,33]","[5,13,15,15,15,19,20,23,23,25,27,28,29,30,30,30,33,36,37,44,46,49,51]"
"010069",7,4,1,"[7,8,17]","[28]","[]","[33]","[20,20,25,27,28,28,28,30,31,31,31,32,32,34,35,37,40,45]","[13,26,27,28,28,28,30,31,32,32,34,35,36,36,41,41,43,44,46,47,48,48,49,50,50,50]"
"010069",1,5,1,"[48,55]","[]","[34]","[]","[44]","[4,6,6,9,12,13,13,13,44,49,50,51,51,55,55,56,56]"
"010069",2,5,1,"[11,12]","[]","[25]","[52,56]","[4,9,43,47]","[6,7,7,13,35,40,50,51,54,56,56]"
"010069",3,5,1,"[39]","[]","[]","[11,47,49,54]","[4,54]","[5,6,7,9,12,12,14,31,32,36,40,43,44]"
"010069",4,5,1,"[]","[29]","[18,21,23,25,28,29,34,56]","[26,37,44]","[52]","[7,10,12,13,13,18,22,23,25,41,41,45,45,46,46,47,48,48,52,52,53,53,55,56,56]"
"010069",5,5,1,"[10,15,34,35,35,38,39,43,45,48,53,54,56]","[34]","[]","[11,26,54]","[20,23,41,43,54,56]","[4,6,7,7,16,21,26,27,28,28,28,42,43,43,47,48,49,49,50,52,53,54,55,56]"
"010069",6,5,1,"[11,13,19,34]","[34]","[6,12,17]","[26,54,56]","[38,39,41,41,41,41,43,43,45,47,52,52,53,56]","[5,6,6,7,8,10,14,16,17,20,21,21,25,25,26,26,26,26,29,30,30,34,35,35,43,48,54,56]"
"010069",7,5,1,"[]","[]","[7]","[14,30]","[27,41,43,43,46,48,52]","[5,6,6,7,10,14,20,21,24,27,28,33,34,36,43,51,51,52,53,53,53,54,55,55]"
"010069",1,6,1,"[]","[]","[]","[]","[5,5,6,12,16,20,24,29,30,40,42,50,53,54,56]","[14,21,23,26,30,31,35,36,36,37,41,43,44,47]"
"010069",2,6,1,"[44,45]","[4,48]","[31,56,56,56]","[35,39]","[4,9,9,13,17,20,20,21,23,25,25,31,33,45,49,51,52,52,52,55,56]","[6,8,10,10,10,11,12,13,14,16,16,18,20,21,22,24,24,26,26,28,28,30,35,37,39,41,42,44,48,48,55]"
"010069",3,6,1,"[56,56]","[]","[]","[]","[12]","[4,4,11,12,18,21,22,23,23,23,23,27,27,29,32,33,33,36,38,40,48,48,52,52,52,53,54]"
"010069",4,6,1,"[4,13,24,26,33,45,46]","[]","[]","[27,34]","[4,20,20,30,38,56,56]","[13,14,16,18,32,36]"
"010069",5,6,1,"[12,13,25,27,28]","[]","[16,17,48]","[14,22]","[4,4,5,5,12,19,23,23,24,25,29,31,31,33,33,35,35,35,36,40,42,43,43,56]","[12,14,15,17,37,41,47,51,54,55,55,56,56]"
"010069",6,6,1,"[]","[]","[11,21,21,29]","[54,54]","[39,39,50]","[4,9,14,16,17,19,24,25,26,48,52]"
"010069",7,6,1,"[11,12,41,43,47,48,48,55,55]","[]","[6,8,11,15,16,19,20,23,25,25,26,26,27,27,28,29,31,34]","[]","[4,4,4,5,5,6,6,9,10,12,13,16,18,21,32,32,32,33,35,37,39]","[10,14,35,36,37,40,42]"
"010069",1,7,1,"[]","[]","[10]","[]","[]","[22,22,25,33]"
"010069",2,7,1,"[]","[]","[14]","[]","[11,30]","[13,16,21,24,25]"
"010069",3,7,1,"[]","[]","[]","[]","[]","[]"
"010069",4,7,1,"[]","[]","[9]","[]","[14,16,19,22]","[18,22,24]"
"010069",5,7,1,"[]","[6,11,14,15,32,47,48,49,49,51]","[]","[6,12,38]","[14,18,19,20,20,21,40]","[21,22,23,24,25,25,33,38,42]"
"010069",6,7,1,"[]","[34]","[15]","[24]","[4,11,13,16,17,17,18,19,24,26,29,29]","[18,22,24,25,36,38,42,43,47]"
"010069",7,7,1,"[36]","[14,16,20,26,26,26,50,50,54]","[]","[]","[15,16,20,26,33,51,56]","[23,37,38,40]"
"010069",1,8,1,"[44,44]","[]","[]","[]","[]","[38]"
"010069",2,8,1,"[24]","[47]","[25,32,36]","[6]","[40,43]","[44]"
"010069",3,8,1,"[15,42,43,44]","[]","[23]","[29]","[]","[6,36]"
"010069",4,8,1,"[45,46,46]","[]","[]","[7,11,25,31,38,43]","[15,42,43]","[42]"
"010069",5,8,1,"[31,32,44,47]","[24,46,47,47]","[30,32,32,35]","[40]","[13,15,16,30,33,36,40,40,40,41,42,43]","[22,28,36]"
"010069",6,8,1,"[]","[43,43,44,47]","[44,47,47]","[7,8,35]","[9,11,13,15,16,16,18,21,30,37,38,39,39,40,42,43]","[9,19,23,26,28,29,32,33,34,42,43]"
"010069",7,8,1,"[46,46]","[39]","[37,38,47]","[6,10,14,34,41]","[14,15,39,41,42,43,44,46]","[10,15,19,19,24,26,26,27,29,30,32,32,33,33,37,41,42]"
"010069",1,1,0,"[]","[10]","[]","[]","[18]","[10]"
"010069",2,1,0,"[]","[]","[]","[16]","[12,16,32]","[19,20,22,25,30,36,38,40,43,45,47,47]"
"010069",3,1,0,"[]","[4]","[4]","[39]","[22,35]","[8,10,10,13,14,15,16,17,18,18,22,24,26,26,28,34,41,46]"
"010069",4,1,0,"[]","[12,13]","[]","[]","[]","[47]"
"010069",5,1,0,"[]","[]","[]","[54]","[]","[]"
"010069",6,1,0,"[10,56]","[50]","[]","[42,47,48,56]","[9,21,42]","[14,16,16,21,38,46,52]"
"010069",7,1,0,"[]","[]","[]","[]","[]","[]"
"010069",1,2,0,"[]","[42]","[26]","[34,48,48]","[7,28,30,38,39,42,43,44,44,46,52,52,53,54,56]","[11,15,37]"
"010069",2,2,0,"[24,55]","[]","[50]","[10,17,19,20,22,28,29,29,31,31,33,33,40,40,56]","[8,19,32,44,45,45,47,50,51,53,53,54]","[6,6,8,13,55]"
"010069",3,2,0,"[]","[]","[16]","[26,34]","[20,44,51]","[4,9,35,55]"
"010069",4,2,0,"[]","[24]","[5]","[]","[6,8,9,11,15,31,40,41,48,49,52,56,56]","[6,7,35]"
"010069",5,2,0,"[29]","[11]","[5,49,50]","[4]","[9,9,10,24,42,43,44,53,53,56]","[7,9,11,15,20,21,21,26,36]"
"010069",6,2,0,"[11]","[]","[]","[4,6,6,11,11,15,21,35]","[]","[5,7]"
"010069",7,2,0,"[]","[]","[]","[]","[]","[7]"
"010069",1,3,0,"[6,6,15,16]","[4,4,6,7,10,10,54]","[]","[8,19]","[44,47,51]","[4,6,11,12,14,16,16,21,22,22,26,32,33,36,43,46]"
"010069",2,3,0,"[4,5,5,6,6,6,10,15,39]","[5,5,5,6,6,9,9,10,10,12,13,14,14]","[]","[30]","[8,26,28,48,50]","[4,5,7,8,12,14,16,17,19,20,23,24,24,26,29,29,32,33,34,35,37,37,37,38,39,43,44,45,47,47,47]"
"010069",3,3,0,"[5,6,6]","[6,7,7,9,10,10,11,15,18,27,28]","[14]","[35,39,45]","[23,29,43,47,51]","[7,17,22,29,31,31,34,36,39]"
"010069",4,3,0,"[4]","[8,54]","[]","[9]","[15,16,16,19,29,29,36,40,49]","[7,8,10,10,12,12,29,30,41]"
"010069",5,3,0,"[35]","[29,46,54]","[46,51]","[17,23,29,36,41,42,43]","[6,8,10,20,22,23,27,28,29,29,30,45,46,50,50,54,54]","[4,4,5,6,9,22,23,27,29,29,30,41,50]"
"010069",6,3,0,"[]","[8,8,9,9]","[8,9,9,23,30]","[54]","[26,30,30,32,34,36,40,41,46]","[4,5,12,15,18,24,24,30]"
"010069",7,3,0,"[]","[7,8,10,14]","[]","[41]","[20,21,31,32,34,36,36,37]","[4,4,6,6,6,6,7,8,12,13,14,18]"
"010069",1,4,0,"[5,13,13,18,28]","[]","[]","[13,27,48,50,50]","[35,41,44,45,46,51,51,52,52,54,54,56]","[6,13,19,20,42,47,48]"
"010069",2,4,0,"[10,16,19,28,29,34]","[8,33]","[14]","[30,36,38,47,49,49]","[7,41,43,43,45,46,46,49,50,50,52,52,54,54,54,55,56,56,56,56,56]","[8,14,18,23,26,27,41,47]"
"010069",3,4,0,"[]","[]","[]","[]","[20,20,22,39,41,43,44,44,45,45,45,49,50,51,53,54,55,55,56]","[5,6,7,14,18,21,26,27,27,28,33,34,36,41,45,47,50]"
"010069",4,4,0,"[32,33,33,36,51]","[]","[]","[24,27,29,32,37,43]","[17,24,25,36,43,47,48,49,49,51,51,52,52,56,56,56]","[5,11,12,14,20,27,28,28,32,34,36,40,40,40,42,44,46,47,47,48,50,51,53,53,54,54,55,56]"
"010069",5,4,0,"[8]","[]","[]","[23,46]","[4,5,52,54]","[41]"
"010069",6,4,0,"[28,31,33,40,49]","[12,13,29]","[]","[12,24]","[45,53]","[6,11,12,17,18,18,20,23,24]"
"010069",7,4,0,"[14,14,34,35,42]","[16,33,52,52]","[9,16]","[]","[6,6,10,10,14,14,18,18,19,23,24,42,46]","[4,4,5,5,9,9,11,12,19,20,21,26,36,38,45,49,50,50,54,54,55,56,56]"
"010069",1,5,0,"[]","[6]","[]","[]","[]","[7,10]"
"010069",2,5,0,"[]","[]","[]","[]","[13,52]","[9,11,18]"
"010069",3,5,0,"[20,21,37,49,56]","[41,44,47]","[]","[4]","[10,26,43]","[5,15,15,18,24,25,31,35,36]"
"010069",4,5,0,"[45]","[]","[]","[7,23,25,28,31,55]","[9,45,50,52,55]","[4,6,8,9,11,11,15,15,16,18,19,19,22,24,26,28,28,28,29,32,35,40,41,41,45,45,49,49]"
"010069",5,5,0,"[17,24,41,51,55]","[]","[4,21,24,33,49]","[15,19,24,25,28,29,33]","[4,4,11,11,12,14,15,16,17,17,24,25,25,39]","[4,6,7,8,9,11,12,15,15,16,16,17,17,17,17,19,20,20,20,21,21,24,24,25,25,25,25,25,28,29,29,38,41,43,44]"
"010069",6,5,0,"[16]","[49]","[]","[]","[24,24,24,24,25,34,45,46,51,53,55]","[4,4,4,5,7,8,8,10,10,12,12,13,15,16,16,16,17,18,19,20,20,20,23,24,24,24,24,25,40,41,46,50,56]"
"010069",7,5,0,"[]","[]","[5,5,10,16]","[5]","[24,48,52,53,53]","[5,6,9,9,10,11,15,15,16,16,16,16,16,17,19,20,20,23,24,24,24,24,24,25,25,25,33,33,42,42]"
"010069",1,6,0,"[]","[]","[]","[]","[14,14]","[34,37,47,53]"
"010069",2,6,0,"[10,54,55]","[]","[13]","[5]","[10,14,14,14,17,18,20]","[23,26,30,34,34,35,35,42,49,50,50,50]"
"010069",3,6,0,"[]","[]","[]","[]","[]","[]"
"010069",4,6,0,"[]","[]","[]","[]","[7]","[8]"
"010069",5,6,0,"[6]","[]","[]","[]","[]","[]"
"010069",6,6,0,"[]","[]","[]","[4,5]","[]","[]"
"010069",7,6,0,"[]","[]","[]","[]","[]","[]"
"010069",1,7,0,"[35]","[21,31]","[33]","[]","[4,10,10,10,11,17,24,24]","[5,11,16]"
"010069",2,7,0,"[4,4,5,6,6,6,7,19,36]","[11]","[]","[35,36,56]","[10,10,12,12,14,15,17,22,23,25,31,31,32,35,46,47]","[8,12,13,13,39,40,40,41,45,47,48,51,55]"
"010069",3,7,0,"[4]","[5,6,9,11,11,24]","[]","[10]","[17,17,19,23,24,28,30]","[9,10,13,15,18,22,24,26]"
"010069",4,7,0,"[]","[13,31,48,53]","[]","[35]","[30,38]","[4,5,6,6,6,10,11,11,12,12,13,14,16,17,18,20,20,20,21,21,25,26,27,27,28,28,32,35,35,35,36,38,43,47]"
"010069",5,7,0,"[21]","[8,8,10,31,32,33,34]","[4]","[10,14]","[5,11,16,28]","[5,5,6,9,9,11,12,14,15,16,18,19,22,22,25,26,31,31,32,33,35,36,38,38,41]"
"010069",6,7,0,"[]","[5]","[]","[12,17,56]","[4,4,6,7,8,9,12,22,23,24,24,24,24,32,36,42]","[9,12,13,13,15,18,18,19,19,20,22,23,24,24,24,24,26,34,38]"
"010069",7,7,0,"[28]","[5,33,40,42]","[34]","[5,56]","[4,7,23,24,24,31]","[4,5,8,9,9,12,12,12,13,14,14,15,17,19,20,20,22,22,23,23,24,27,28,32,34,35,35,42]"
"010069",1,8,0,"[]","[5,45,46,50]","[6,11,12,12,13]","[9,52]","[18,24,28,38,52]","[17,38,45]"
"010069",2,8,0,"[7,42,53,53]","[36,40,44,44,44,47,53]","[7,32,51]","[18,29,33,36,38,39,45]","[11,48,48,49,49,51,52,52,53,53]","[20,20,23,24,25,25,27,28,34,38,40,40,44,46,48]"
"010069",3,8,0,"[]","[]","[7,8,9,9,12,15]","[]","[]","[24,27]"
"010069",4,8,0,"[44]","[6,15,21,27,32,36,37,41,43,45,47,48,53]","[7,9,27,32,48,49,53,53]","[33,49]","[31,32]","[19,27,28,39]"
"010069",5,8,0,"[32,42,42,42]","[17,37,41,45,53]","[6,7,7,32,47,48,48,49,50,51]","[]","[5,6]","[5,6,8,25]"
"010069",6,8,0,"[35]","[32]","[4,5,10,11,11,12,15,35,48]","[52]","[42,49]","[4,5,5,7,7,14,15,18,23,25,26,28,34,36]"
"010069",7,8,0,"[18]","[5,50,50]","[4,5,5,6,6,9,10,10,12,14,14,14,16,25,28,28,40,41,49,53,53,53]","[]","[22,26]","[20,22,27,40]"
"010070",1,1,1,"[]","[]","[]","[14,23]","[]","[19]"
"010070",2,1,1,"[31]","[]","[22,28]","[7,13,15,17,19,20,22,23,24,26,29,34,49]","[]","[]"
"010070",3,1,1,"[11,44]","[]","[]","[5,28,28,49]","[20,21]","[]"
"010070",4,1,1,"[11]","[]","[]","[47]","[22]","[]"
"010070",5,1,1,"[]","[]","[]","[]","[]","[]"
"010070",6,1,1,"[]","[51,52]","[27,27,28,30,32,33]","[24]","[20,21,26]","[16]"
"010070",7,1,1,"[]","[]","[21,33,34,37,41,50,51,56,56]","[]","[]","[38]"
"010070",1,2,1,"[]","[53]","[32,33,39,40]","[4,5,8,9,9,12,16,18]","[18,19,24,25,26,35,36,43,43,47,53]","[6]"
"010070",2,2,1,"[11,15]","[]","[10]","[8,8]","[20,32,36]","[4,7]"
"010070",3,2,1,"[]","[]","[]","[8,31]","[15,27,29,30,35]","[21]"
"010070",4,2,1,"[]","[]","[22]","[7,16]","[4,7,9,17,18,18,19,23,29,32,36,38,42,43,45,50]","[8,23,23,38,42,46,49]"
"010070",5,2,1,"[56,56]","[53]","[]","[]","[5,23,24,40,43,43,51]","[5,11,50,50]"
"010070",6,2,1,"[]","[]","[]","[4,9,14,19,26]","[19,26,26,30]","[]"
"010070",7,2,1,"[]","[]","[]","[7]","[14,19,28,31,36]","[]"
"010070",1,3,1,"[]","[]","[]","[]","[]","[]"
"010070",2,3,1,"[21]","[]","[]","[]","[]","[]"
"010070",3,3,1,"[24,24,32]","[]","[]","[]","[]","[37,53]"
"010070",4,3,1,"[]","[]","[]","[]","[]","[5,5,5,7]"
"010070",5,3,1,"[]","[]","[]","[]","[]","[4,5,6,27]"
"010070",6,3,1,"[]","[]","[]","[]","[]","[4,4]"
"010070",7,3,1,"[]","[]","[]","[]","[]","[5]"
"010070",1,4,1,"[]","[46]","[54]","[]","[37,44,44,49,51]","[27,34]"
"010070",2,4,1,"[]","[]","[16,25,30,38,39,42,45,46,55]","[4,7,11,12,36,49,50,50,54,54]","[20,24,25,36]","[19,28,30,30,31,34,35,40]"
"010070",3,4,1,"[12]","[]","[40]","[5,7,12,36]","[6,40]","[22,25,26,26,28,29,30,32,33,34,37,44,44]"
"010070",4,4,1,"[]","[]","[]","[]","[]","[22,22,26,26,28,30,38]"
"010070",5,4,1,"[]","[41]","[]","[33,52]","[]","[27,27,28,28,30,33,33,33,37]"
"010070",6,4,1,"[]","[]","[]","[]","[4,4,4,4]","[27,28,32,32,33,34,35]"
"010070",7,4,1,"[]","[]","[]","[30]","[4,4,5]","[5,26,31,32,34]"
"010070",1,5,1,"[47]","[]","[20,44,44,46]","[5,6,13,14,25,25,55]","[5,5,42,48,48,49]","[13,18,21,23,25,33,35,51,52,53,53,54,55,56,56]"
"010070",2,5,1,"[]","[]","[11,18,27,27,27,31]","[4,5,5,7,8,10,14,15,19,22,25,32,54,56]","[5,17,21,29,30,46,52,54]","[9,9,11,13,20,21,24,29,36]"
"010070",3,5,1,"[]","[19,50,55]","[9,13,26,55,55]","[4,5,6,6,9,19,24,24,37]","[14,29,31,46,50,50,50,52,52]","[9,12,13,18,55]"
"010070",4,5,1,"[4,51,55,56]","[4,5,55]","[33,35,36,43]","[4,4,5,5,7,8,9,9,10,10,11,12,14,14,15,15,15,17,18,18,19,25,41,50]","[7,18,19,22,24,26,28,43,46,46,48,49,52]","[16,20,31,44,47,51,52,53,53,55,55,55,56,56,56]"
"010070",5,5,1,"[]","[9,9]","[32,35,46]","[4,4,4,4,8,12,12,14,14,20,23]","[6,9,10,12,16,16,21,28,29,33,35,37,47,48,49,50,50,52,53]","[8,12,25,56]"
"010070",6,5,1,"[4]","[8,9]","[4,22,26,27,27]","[5,7,8,11,13,14,14,14,14,15,18,29,43,48,49,49,52,56,56]","[4,4,8,9,15,18,22,25,30,40,43,44,44,44,45,45,47,47,49,49,49,49,51,53,54,54,56]","[8,11,16]"
"010070",7,5,1,"[]","[52,56]","[32,34]","[4,4,5,6,6,6,9,10,10,10,10,12,13,15,17,17,19,50]","[5,23,23,29,30,41,44,46,46,46,47,48,48,49,54,54,54,56]","[8,26,27,36]"
"010070",1,6,1,"[]","[]","[]","[]","[]","[50,54,54,55,55]"
"010070",2,6,1,"[]","[]","[6,8,42]","[]","[10]","[6,47,55]"
"010070",3,6,1,"[16,16]","[16]","[11,12,36,40,41,46]","[21,25,31,51]","[]","[5,5,28,50,55]"
"010070",4,6,1,"[]","[]","[]","[40,42]","[]","[50]"
"010070",5,6,1,"[]","[]","[]","[46]","[]","[5,7,50]"
"010070",6,6,1,"[]","[21,50]","[31,40]","[13,21,21,28,31,35,38]","[27,27,45,52,56]","[5,45]"
"010070",7,6,1,"[43]","[]","[23]","[19,23,30,39]","[]","[43,48]"
"010070",1,7,1,"[5,6]","[]","[36]","[4,5,21]","[13,13,13,14,15,19,20]","[47]"
"010070",2,7,1,"[]","[]","[]","[21,23,24]","[8,9,13,13,17,17]","[]"
"010070",3,7,1,"[33]","[]","[51]","[]","[19,24]","[]"
"010070",4,7,1,"[38]","[]","[]","[]","[4,4,5,7,10,11,15,16,17,19,19,19,25,41]","[23,30,30,36,46]"
"010070",5,7,1,"[19,32,32,35,35]","[13,13]","[]","[]","[4,15,18,18,18,23,28,43]","[7,13,23,23,24,25,31,54]"
"010070",6,7,1,"[]","[]","[]","[31,36,49]","[16,16,18,24]","[22,34]"
"010070",7,7,1,"[30]","[48]","[]","[]","[8,8,8,13,14,16,19,19,25,26,26,30,42]","[15,30,35]"
"010070",1,8,1,"[]","[29]","[5]","[9,37,39,47,47,49]","[30,37,38,43,45,46,46,49]","[]"
"010070",2,8,1,"[]","[]","[7]","[18,41,47]","[18,25,28,32,39,42,43,44]","[]"
"010070",3,8,1,"[]","[49]","[]","[49]","[43,45,45,46,46,46]","[]"
"010070",4,8,1,"[6,7,7,14,47]","[]","[]","[12,21,49]","[31,36,37,43,43,45,45,45,49]","[4,16]"
"010070",5,8,1,"[]","[]","[]","[47]","[20,30,30,37,39,41,42,45,45,45,49]","[4,9,9]"
"010070",6,8,1,"[]","[]","[49]","[49,49]","[30,31,45,45,45]","[4,4,4,4,4,5,11,16]"
"010070",7,8,1,"[9,44,46,49]","[]","[]","[4,23,49]","[30]","[4,4,4,10]"
"010070",1,1,0,"[29,30,39,40,41]","[9]","[13,18]","[]","[]","[]"
"010070",2,1,0,"[]","[]","[]","[]","[21]","[]"
"010070",3,1,0,"[]","[]","[]","[]","[]","[]"
"010070",4,1,0,"[32,47]","[]","[]","[]","[20,45]","[]"
"010070",5,1,0,"[]","[]","[]","[]","[]","[]"
"010070",6,1,0,"[]","[]","[]","[50]","[]","[]"
"010070",7,1,0,"[]","[]","[20,30]","[]","[]","[6]"
"010070",1,2,0,"[17,21]","[]","[5]","[44]","[12,36,39,39,52,56]","[39]"
"010070",2,2,0,"[23,27]","[4,4]","[]","[13,39,39,40,42,47,48,52,56]","[17,37,37,38,38]","[7]"
"010070",3,2,0,"[23]","[52]","[4,5,5,29,30]","[23,25,29,32,35,36,36,37,38,40,40,41,42,42,45,46,46,48,49,50,53,56]","[38,56]","[]"
"010070",4,2,0,"[5]","[]","[14,25,25,27,27,29,43]","[9,12,16,25]","[10,16,17,34,36,37,38,44,44,45,45]","[4,6,37]"
"010070",5,2,0,"[4,6,11,15,20]","[]","[4,7,25,26]","[10,10,11,11,11,15,16,24]","[17,20,21,33,34,37,37,39,41,41,44]","[4,30,37]"
"010070",6,2,0,"[4,4,4,4,5,6,9,10,15,18,18,19]","[]","[]","[8,8,14,52]","[16]","[4,4,40,40,41]"
"010070",7,2,0,"[4,4,4,10,15,17,18,19,19]","[]","[]","[11,12,13]","[32,38,38,44,45,49]","[]"
"010070",1,3,0,"[]","[]","[]","[]","[7]","[12]"
"010070",2,3,0,"[14,16,23,46,51]","[12,34]","[]","[19]","[42,42,43,48]","[37,55]"
"010070",3,3,0,"[]","[48,55,55,56]","[27,49]","[]","[13,23,37,40,40,42,43]","[]"
"010070",4,3,0,"[]","[]","[]","[]","[]","[55]"
"010070",5,3,0,"[]","[]","[]","[]","[]","[]"
"010070",6,3,0,"[9]","[]","[]","[49]","[13,42]","[]"
"010070",7,3,0,"[]","[]","[]","[44]","[]","[51,52,55]"
"010070",1,4,0,"[]","[]","[]","[]","[46,53,54]","[48]"
"010070",2,4,0,"[]","[]","[15]","[43]","[51,53]","[52,54,56]"
"010070",3,4,0,"[]","[]","[]","[]","[]","[]"
"010070",4,4,0,"[49,50]","[]","[]","[]","[29,34,35,40,54,54,54,54,54,55]","[]"
"010070",5,4,0,"[]","[]","[21,41]","[]","[25,54]","[]"
"010070",6,4,0,"[]","[]","[21,40,52,52]","[56,56]","[32,34,56]","[11,38]"
"010070",7,4,0,"[43,48]","[]","[19,20,20,21,25,38,40,56,56]","[50]","[24,29,31,34,45,46,53,54,54]","[]"
"010070",1,5,0,"[24,25,29,56,56]","[21,46,47,47,54,56]","[4,15,25]","[5,5,5,10,11,16,25,30,31,35,36,41,44,48]","[7,8,12,15,15,15,17,20,20,20,20,21,24,24,25,25,26,27,27,29,29,31,31,33,35,35,35,39,39,41,42,43,43,43,47,47,56]","[9,9,12,18,31,46,47,47,47,50,51,52,53,54,54,56]"
"010070",2,5,0,"[24,26,27,27,27,28,30,32]","[4,10,43]","[7,20]","[6,10,25,26,31,32,34,36,37,39,40,43,44,44,44,49,54]","[10,13,14,14,16,16,16,16,17,20,20,20,22,22,22,23,24,24,25,25,26,26,30,30,31,33,33,35,36,38,39,40,42,42,44,48,50,56,56]","[5,7,8,18,19,26,33,48,48,48,51,51,52,52,54,55,55,56,56]"
"010070",3,5,0,"[28,45]","[19,56]","[24,56]","[55]","[14,16,18,20,21,21,22,23,24,24,28,28,28,28,28,41,42,50,51,51,56,56,56]","[5,6,7,10,14,15,15,16,19,19,20,27,28,28,31,32,32,32,33,35,35,36,36,40,46,51]"
"010070",4,5,0,"[8,26,27,28]","[26,30,55,55]","[12,14,40,46,53,55]","[4,4,6,27,30,42,42,44]","[12,13,14,14,15,16,17,17,17,17,19,21,21,22,22,22,22,22,22,27,27,28,28,28,29,30,31,31,33,34,35,38,38,39,41,42,43,46,50,53]","[4,4,5,8,8,9,10,10,10,18,26,27,27,28,28,28,30,32,32,34,34,36,37,40,44,44,48,48,48,48,50,50,50,54,55,56]"
