"subject","region","epoch","eyeState","nCp_delta","nCp_theta","nCp_alpha","nCp_beta_smr","nCp_beta","nCp_gamma"
"010155",4,8,1,0,2,2,0,5,3
"010155",5,8,1,2,3,0,4,4,4
"010155",6,8,1,3,4,5,5,4,0
"010155",7,8,1,0,5,1,1,10,0
"010155",1,1,0,0,0,4,0,0,0
"010155",2,1,0,0,0,4,0,4,9
"010155",3,1,0,3,2,1,0,4,8
"010155",4,1,0,2,0,3,0,6,5
"010155",5,1,0,11,0,3,6,5,2
"010155",6,1,0,6,3,1,2,10,2
"010155",7,1,0,4,1,9,3,19,6
"010155",1,2,0,0,0,0,0,5,2
"010155",2,2,0,1,1,3,2,10,14
"010155",3,2,0,2,1,3,2,5,16
"010155",4,2,0,0,0,0,2,0,11
"010155",5,2,0,0,1,0,6,0,4
"010155",6,2,0,3,5,2,6,0,7
"010155",7,2,0,0,0,0,0,0,3
"010155",1,3,0,1,4,0,0,0,0
"010155",2,3,0,1,2,3,4,2,1
"010155",3,3,0,0,1,2,1,1,6
"010155",4,3,0,0,0,0,0,0,1
"010155",5,3,0,0,0,0,0,0,0
"010155",6,3,0,0,0,0,0,0,0
"010155",7,3,0,0,1,0,0,1,0
"010155",1,4,0,0,0,0,0,0,0
"010155",2,4,0,1,1,1,0,1,1
"010155",3,4,0,1,0,0,0,5,3
"010155",4,4,0,0,0,0,0,0,1
"010155",5,4,0,4,4,2,10,5,4
"010155",6,4,0,2,0,0,1,5,6
"010155",7,4,0,0,0,0,0,5,0
"010155",1,5,0,0,0,1,0,1,1
"010155",2,5,0,0,1,0,1,1,4
"010155",3,5,0,1,0,0,1,1,12
"010155",4,5,0,0,2,0,0,0,3
"010155",5,5,0,2,9,0,3,2,4
"010155",6,5,0,2,12,1,5,1,9
"010155",7,5,0,1,3,2,0,1,15
"010155",1,6,0,0,0,0,0,0,0
"010155",2,6,0,5,2,1,2,4,1
"010155",3,6,0,5,3,1,1,12,9
"010155",4,6,0,0,1,4,0,1,0
"010155",5,6,0,0,2,1,2,1,2
"010155",6,6,0,1,0,0,1,1,10
"010155",7,6,0,1,1,2,0,1,18
"010155",1,7,0,1,0,2,1,0,4
"010155",2,7,0,7,0,4,7,1,3
"010155",3,7,0,1,1,10,9,7,6
"010155",4,7,0,0,0,11,2,2,12
"010155",5,7,0,1,2,2,2,2,3
"010155",6,7,0,3,1,1,6,3,8
"010155",7,7,0,1,2,16,6,8,6
"010155",1,8,0,0,0,0,0,0,0
"010155",2,8,0,0,1,0,0,0,4
"010155",3,8,0,4,0,1,3,0,4
"010155",4,8,0,2,3,0,0,7,4
"010155",5,8,0,0,6,0,3,2,3
"010155",6,8,0,4,13,5,2,4,3
"010155",7,8,0,5,4,1,1,6,0
"010157",1,1,1,0,0,1,3,0,6
"010157",2,1,1,1,2,4,3,0,6
"010157",3,1,1,5,1,1,3,3,4
"010157",4,1,1,0,1,5,11,0,3
"010157",5,1,1,3,3,8,2,7,11
"010157",6,1,1,0,4,3,3,7,9
"010157",7,1,1,4,1,17,0,5,9
"010157",1,2,1,0,0,0,6,4,0
"010157",2,2,1,1,3,4,5,1,4
"010157",3,2,1,1,0,1,3,4,0
"010157",4,2,1,6,0,2,0,1,0
"010157",5,2,1,4,0,0,5,0,2
"010157",6,2,1,6,4,0,4,0,2
"010157",7,2,1,4,0,1,1,0,1
"010157",1,3,1,0,0,0,0,0,0
"010157",2,3,1,0,0,0,0,0,0
"010157",3,3,1,0,0,0,0,0,0
"010157",4,3,1,3,2,2,2,0,1
"010157",5,3,1,0,2,4,13,0,4
"010157",6,3,1,2,0,1,3,0,2
"010157",7,3,1,1,0,0,8,0,5
"010157",1,4,1,6,3,1,12,1,7
"010157",2,4,1,2,0,3,5,0,5
"010157",3,4,1,1,0,0,5,3,2
"010157",4,4,1,4,2,12,11,1,1
"010157",5,4,1,6,0,2,2,9,7
"010157",6,4,1,0,0,3,0,1,0
"010157",7,4,1,7,0,7,3,0,0
"010157",1,5,1,3,1,6,2,2,3
"010157",2,5,1,0,3,5,1,4,3
"010157",3,5,1,0,3,1,0,7,1
"010157",4,5,1,3,1,6,4,0,1
"010157",5,5,1,2,3,13,1,3,10
"010157",6,5,1,1,1,7,0,3,0
"010157",7,5,1,3,2,12,4,1,1
"010157",1,6,1,4,0,1,0,0,1
"010157",2,6,1,8,0,4,3,1,0
"010157",3,6,1,3,0,0,1,2,0
"010157",4,6,1,0,0,0,1,0,0
"010157",5,6,1,0,0,0,0,0,0
"010157",6,6,1,0,0,0,0,0,0
"010157",7,6,1,2,3,0,4,6,9
"010157",1,7,1,0,0,0,0,0,4
"010157",2,7,1,1,0,1,2,3,6
"010157",3,7,1,1,0,7,1,4,2
"010157",4,7,1,0,0,0,0,0,4
"010157",5,7,1,1,0,0,0,1,1
"010157",6,7,1,2,1,7,2,6,0
"010157",7,7,1,6,0,0,0,0,0
"010157",1,8,1,0,1,0,0,0,0
"010157",2,8,1,0,5,4,4,1,1
"010157",3,8,1,1,3,4,3,1,3
"010157",4,8,1,0,0,0,0,0,0
"010157",5,8,1,2,1,6,1,6,2
"010157",6,8,1,4,0,1,0,9,0
"010157",7,8,1,5,0,8,1,4,0
"010157",1,1,0,3,0,0,1,0,0
"010157",2,1,0,3,1,3,1,0,1
"010157",3,1,0,3,3,3,1,1,1
"010157",4,1,0,1,0,1,10,4,2
"010157",5,1,0,2,1,3,1,0,7
"010157",6,1,0,0,1,1,0,0,20
"010157",7,1,0,1,1,0,2,1,13
"010157",1,2,0,0,0,3,2,2,4
"010157",2,2,0,1,0,10,1,1,5
"010157",3,2,0,0,0,4,0,1,4
"010157",4,2,0,4,0,1,0,0,7
"010157",5,2,0,12,2,0,8,1,17
"010157",6,2,0,1,2,6,5,1,11
"010157",7,2,0,9,4,4,6,5,20
"010157",1,3,0,0,0,1,4,0,0
"010157",2,3,0,5,1,2,1,1,1
"010157",3,3,0,1,0,0,0,0,0
"010157",4,3,0,12,0,0,4,3,1
"010157",5,3,0,6,4,8,1,3,8
"010157",6,3,0,0,0,0,0,3,0
"010157",7,3,0,17,1,0,0,5,4
"010157",1,4,0,0,0,0,17,0,1
"010157",2,4,0,0,4,1,7,0,1
"010157",3,4,0,0,2,2,0,0,10
"010157",4,4,0,1,2,0,8,0,3
"010157",5,4,0,2,0,0,7,0,0
"010157",6,4,0,6,3,3,0,3,3
"010157",7,4,0,5,4,0,2,1,0
"010157",1,5,0,0,0,2,0,0,0
"010157",2,5,0,0,3,1,0,1,0
"010157",3,5,0,0,0,0,2,0,0
"010157",4,5,0,0,2,2,0,0,0
"010157",5,5,0,4,0,1,6,0,1
"010157",6,5,0,0,3,1,1,0,0
"010157",7,5,0,0,0,0,0,2,1
"010157",1,6,0,3,0,0,5,4,0
"010157",2,6,0,4,0,1,3,2,1
"010157",3,6,0,2,0,2,0,0,0
"010157",4,6,0,0,0,0,1,0,0
"010157",5,6,0,15,5,3,0,5,7
"010157",6,6,0,3,2,4,0,1,0
"010157",7,6,0,0,0,1,0,4,0
"010157",1,7,0,4,2,0,6,0,0
"010157",2,7,0,1,2,0,2,0,0
"010157",3,7,0,1,0,2,1,0,1
"010157",4,7,0,0,0,0,4,0,1
"010157",5,7,0,1,4,0,1,3,5
"010157",6,7,0,3,1,1,9,8,2
"010157",7,7,0,0,1,1,5,5,4
"010157",1,8,0,1,5,4,2,3,4
"010157",2,8,0,4,6,1,1,0,4
"010157",3,8,0,2,12,1,1,0,2
"010157",4,8,0,4,4,4,0,5,0
"010157",5,8,0,3,8,9,4,5,2
"010157",6,8,0,4,6,7,4,16,1
"010157",7,8,0,13,6,2,5,12,10
"010162",1,1,1,0,0,6,0,0,1
"010162",2,1,1,0,0,3,3,1,4
"010162",3,1,1,0,1,8,4,0,1
"010162",4,1,1,0,0,2,3,0,2
"010162",5,1,1,1,0,0,2,0,1
"010162",6,1,1,0,7,2,0,0,1
"010162",7,1,1,2,2,1,7,1,1
"010162",1,2,1,0,0,6,4,1,0
"010162",2,2,1,1,1,9,7,3,12
"010162",3,2,1,4,1,6,4,0,12
"010162",4,2,1,5,2,9,3,2,8
"010162",5,2,1,11,10,7,1,5,18
"010162",6,2,1,8,0,6,6,0,19
"010162",7,2,1,2,2,7,11,1,7
"010162",1,3,1,2,2,1,1,10,11
"010162",2,3,1,1,0,0,1,4,9
"010162",3,3,1,0,0,2,2,3,21
"010162",4,3,1,0,2,0,1,1,3
"010162",5,3,1,0,0,0,2,0,0
"010162",6,3,1,0,0,0,0,4,19
"010162",7,3,1,0,0,0,2,0,4
"010162",1,4,1,0,10,1,0,0,4
"010162",2,4,1,2,6,2,0,1,3
"010162",3,4,1,1,2,3,6,2,15
"010162",4,4,1,4,3,6,6,2,1
"010162",5,4,1,8,0,4,4,3,1
"010162",6,4,1,6,3,2,5,5,17
"010162",7,4,1,8,2,3,7,4,5
"010162",1,5,1,0,0,7,0,2,2
"010162",2,5,1,0,0,13,2,3,2
"010162",3,5,1,0,0,5,2,2,3
"010162",4,5,1,0,0,0,0,9,2
"010162",5,5,1,1,1,2,1,23,3
"010162",6,5,1,6,2,3,0,7,15
"010162",7,5,1,0,1,0,0,3,7
"010162",1,6,1,0,0,0,1,1,3
"010162",2,6,1,0,0,1,1,0,5
"010162",3,6,1,1,2,3,1,0,12
"010162",4,6,1,3,0,8,6,6,16
"010162",5,6,1,8,6,6,4,16,9
"010162",6,6,1,6,5,11,2,11,9
"010162",7,6,1,8,3,13,1,14,13
"010162",1,7,1,0,0,0,1,0,1
"010162",2,7,1,0,0,13,5,1,5
"010162",3,7,1,0,3,5,5,1,6
"010162",4,7,1,0,0,7,1,2,2
"010162",5,7,1,2,0,29,2,4,11
"010162",6,7,1,15,0,12,6,0,6
"010162",7,7,1,3,0,6,3,2,5
"010162",1,8,1,0,0,5,0,1,3
"010162",2,8,1,0,3,0,1,2,1
"010162",3,8,1,0,0,1,0,1,1
"010162",4,8,1,2,0,11,10,4,4
"010162",5,8,1,1,1,11,2,2,3
"010162",6,8,1,0,3,5,6,4,12
"010162",7,8,1,0,3,2,13,1,13
"010162",1,1,0,2,3,5,2,6,23
"010162",2,1,0,0,2,0,3,4,36
"010162",3,1,0,1,4,5,1,4,29
"010162",4,1,0,4,0,4,4,3,40
"010162",5,1,0,4,0,5,7,5,14
"010162",6,1,0,1,4,4,11,7,40
"010162",7,1,0,3,1,0,4,29,21
"010162",1,2,0,0,1,3,2,5,4
"010162",2,2,0,1,0,10,6,2,5
"010162",3,2,0,0,0,2,0,2,3
"010162",4,2,0,0,1,0,0,0,4
"010162",5,2,0,5,1,8,2,5,2
"010162",6,2,0,0,0,6,0,0,3
"010162",7,2,0,0,0,0,0,0,0
"010162",1,3,0,3,2,3,8,3,6
"010162",2,3,0,5,0,2,4,2,5
"010162",3,3,0,0,0,0,1,0,8
"010162",4,3,0,2,0,8,0,1,9
"010162",5,3,0,7,3,8,5,9,5
"010162",6,3,0,1,0,0,2,9,4
"010162",7,3,0,3,2,3,5,6,13
"010162",1,4,0,0,0,1,0,1,6
"010162",2,4,0,3,2,1,2,4,21
"010162",3,4,0,0,0,1,0,1,6
"010162",4,4,0,2,0,12,1,1,22
"010162",5,4,0,5,1,14,7,12,19
"010162",6,4,0,3,1,1,0,1,20
"010162",7,4,0,2,10,9,4,2,24
"010162",1,5,0,0,0,1,1,2,0
"010162",2,5,0,3,0,5,4,3,2
"010162",3,5,0,1,0,2,0,2,8
"010162",4,5,0,1,1,6,8,3,15
"010162",5,5,0,1,1,26,0,21,30
"010162",6,5,0,6,1,6,6,10,18
"010162",7,5,0,4,0,1,11,9,19
"010162",1,6,0,0,0,0,1,0,4
"010162",2,6,0,0,1,0,8,0,7
"010162",3,6,0,0,0,0,0,0,5
"010162",4,6,0,0,0,0,5,0,2
"010162",5,6,0,0,0,1,8,0,0
"010162",6,6,0,0,3,1,2,0,2
"010162",7,6,0,1,0,0,0,0,3
"010162",1,7,0,0,0,0,3,1,1
"010162",2,7,0,3,2,5,8,1,3
"010162",3,7,0,0,1,0,1,0,7
"010162",4,7,0,1,2,0,0,3,4
"010162",5,7,0,2,0,0,2,15,1
"010162",6,7,0,6,3,0,6,8,14
"010162",7,7,0,5,1,0,5,12,7
"010162",1,8,0,0,0,3,11,0,5
"010162",2,8,0,1,1,3,22,9,9
"010162",3,8,0,1,1,3,3,6,16
"010162",4,8,0,1,2,5,11,2,12
"010162",5,8,0,0,0,1,9,0,2
"010162",6,8,0,0,0,1,0,0,10
"010162",7,8,0,1,2,3,0,2,2
"010163",1,1,1,0,0,0,0,0,0
"010163",2,1,1,0,0,0,0,0,0
"010163",3,1,1,0,0,0,0,0,0
"010163",4,1,1,0,0,0,0,1,0
"010163",5,1,1,0,0,0,1,3,2
"010163",6,1,1,0,0,0,1,0,0
"010163",7,1,1,0,1,0,0,0,0
"010163",1,2,1,0,0,0,0,0,0
"010163",2,2,1,0,1,1,0,0,0
"010163",3,2,1,0,0,0,0,0,0
"010163",4,2,1,0,0,0,1,0,0
"010163",5,2,1,0,1,0,3,0,1
"010163",6,2,1,0,0,2,1,0,1
"010163",7,2,1,0,1,0,4,0,0
"010163",1,3,1,0,0,0,5,0,0
"010163",2,3,1,0,0,0,0,0,1
"010163",3,3,1,0,0,0,0,0,0
"010163",4,3,1,0,1,0,2,0,9
"010163",5,3,1,1,1,0,0,3,3
"010163",6,3,1,0,0,0,0,3,0
"010163",7,3,1,0,0,0,0,0,1
"010163",1,4,1,0,0,0,0,0,0
"010163",2,4,1,2,0,0,2,1,0
"010163",3,4,1,0,0,0,0,0,0
"010163",4,4,1,0,0,0,7,3,0
"010163",5,4,1,0,1,5,10,5,1
"010163",6,4,1,0,0,0,2,1,0
"010163",7,4,1,0,0,2,12,3,0
"010163",1,5,1,0,0,0,0,0,0
"010163",2,5,1,0,0,0,0,0,0
"010163",3,5,1,0,0,0,0,0,0
"010163",4,5,1,0,0,0,0,0,0
"010163",5,5,1,0,0,3,2,1,0
"010163",6,5,1,2,1,0,6,0,3
"010163",7,5,1,0,0,0,3,1,0
"010163",1,6,1,0,0,0,0,0,0
"010163",2,6,1,0,0,6,2,0,0
"010163",3,6,1,5,1,22,1,0,0
"010163",4,6,1,0,0,0,0,0,4
"010163",5,6,1,1,1,5,1,1,1
"010163",6,6,1,4,2,15,0,1,2
"010163",7,6,1,0,0,0,1,0,3
"010163",1,7,1,0,0,0,11,0,0
"010163",2,7,1,0,0,0,1,1,0
"010163",3,7,1,3,0,2,6,1,0
"010163",4,7,1,1,0,0,3,1,1
"010163",5,7,1,0,0,1,0,5,0
"010163",6,7,1,0,0,0,3,4,0
"010163",7,7,1,0,0,0,0,0,0
"010163",1,8,1,2,4,1,0,1,0
"010163",2,8,1,0,3,2,1,2,0
"010163",3,8,1,0,13,0,5,0,0
"010163",4,8,1,1,3,2,5,10,2
"010163",5,8,1,0,1,10,1,1,0
"010163",6,8,1,0,5,2,1,7,0
"010163",7,8,1,0,3,1,2,3,2
"010163",1,1,0,3,1,1,2,1,2
"010163",2,1,0,0,1,0,0,0,0
"010163",3,1,0,2,1,1,0,3,4
"010163",4,1,0,0,0,19,3,1,2
"010163",5,1,0,0,0,0,0,1,1
"010163",6,1,0,0,0,5,2,5,1
"010163",7,1,0,10,0,31,4,4,0
"010163",1,2,0,0,0,0,0,2,0
"010163",2,2,0,3,2,1,1,4,2
"010163",3,2,0,16,2,2,0,3,2
"010163",4,2,0,0,0,0,2,0,1
"010163",5,2,0,0,0,0,2,0,1
"010163",6,2,0,1,0,0,0,1,0
"010163",7,2,0,4,2,1,3,7,0
"010163",1,3,0,0,1,0,0,1,2
"010163",2,3,0,1,1,0,2,1,1
"010163",3,3,0,0,2,1,4,5,3
"010163",4,3,0,2,7,1,8,4,2
"010163",5,3,0,1,2,0,15,4,0
"010163",6,3,0,0,1,2,7,5,2
"010163",7,3,0,4,11,10,11,1,4
"010163",1,4,0,1,0,0,0,1,2
"010163",2,4,0,1,2,0,1,1,7
"010163",3,4,0,2,0,0,3,3,2
"010163",4,4,0,9,3,3,9,8,1
"010163",5,4,0,0,0,0,5,2,2
"010163",6,4,0,1,3,0,4,10,2
"010163",7,4,0,19,16,10,8,23,6
"010163",1,5,0,0,1,3,4,3,0
"010163",2,5,0,1,1,0,6,1,1
"010163",3,5,0,0,2,2,4,0,0
"010163",4,5,0,2,2,17,5,5,2
"010163",5,5,0,0,1,2,2,22,6
"010163",6,5,0,3,4,12,3,15,16
"010163",7,5,0,8,14,12,5,10,8
"010163",1,6,0,2,0,3,5,8,5
"010163",2,6,0,4,10,1,0,10,6
"010163",3,6,0,4,7,1,3,15,2
"010163",4,6,0,4,1,15,12,3,7
"010163",5,6,0,2,0,1,3,15,1
"010163",6,6,0,4,0,9,6,6,3
"010163",7,6,0,12,2,15,19,11,2
"010163",1,7,0,1,8,13,3,11,7
"010163",2,7,0,0,3,6,10,2,2
"010163",3,7,0,6,2,15,11,6,5
"010163",4,7,0,10,8,51,15,1,3
"010163",5,7,0,2,3,14,20,3,2
"010163",6,7,0,1,5,23,16,14,3
"010163",7,7,0,15,22,43,19,19,9
"010163",1,8,0,0,0,2,2,4,3
"010163",2,8,0,1,4,1,1,6,1
"010163",3,8,0,0,1,0,1,1,4
"010163",4,8,0,2,2,4,5,9,2
"010163",5,8,0,0,4,2,3,13,1
"010163",6,8,0,2,2,4,9,2,1
"010163",7,8,0,4,13,17,11,4,4
"010164",1,1,1,0,0,3,3,0,8
"010164",2,1,1,0,0,0,3,0,1
"010164",3,1,1,2,0,2,7,0,0
"010164",4,1,1,1,0,1,0,2,3
"010164",5,1,1,0,0,0,1,0,1
"010164",6,1,1,0,2,3,3,0,1
"010164",7,1,1,0,0,4,0,0,1
"010164",1,2,1,0,0,0,2,0,1
"010164",2,2,1,0,5,2,5,0,1
"010164",3,2,1,0,8,0,1,0,0
"010164",4,2,1,0,0,2,3,0,0
"010164",5,2,1,0,0,0,0,0,0
"010164",6,2,1,0,0,0,0,0,0
"010164",7,2,1,0,0,0,11,0,1
"010164",1,3,1,2,0,0,0,0,7
"010164",2,3,1,0,0,0,2,2,13
"010164",3,3,1,1,1,0,4,1,5
"010164",4,3,1,0,0,0,0,0,3
"010164",5,3,1,0,0,1,2,0,1
"010164",6,3,1,0,0,0,0,0,0
"010164",7,3,1,0,0,0,0,0,0
"010164",1,4,1,0,0,0,0,0,1
"010164",2,4,1,0,1,3,1,0,10
"010164",3,4,1,0,0,0,4,0,0
"010164",4,4,1,0,0,0,2,0,0
"010164",5,4,1,0,0,2,1,0,0
"010164",6,4,1,0,1,0,6,0,0
"010164",7,4,1,0,0,0,7,0,1
"010164",1,5,1,0,4,8,1,0,0
"010164",2,5,1,0,1,1,0,6,2
"010164",3,5,1,2,5,1,3,3,1
"010164",4,5,1,0,4,0,0,1,0
"010164",5,5,1,3,0,1,1,1,1
"010164",6,5,1,0,3,1,0,1,5
"010164",7,5,1,0,6,0,4,1,5
"010164",1,6,1,1,0,0,2,2,7
"010164",2,6,1,0,1,1,8,1,15
"010164",3,6,1,0,0,0,0,0,1
"010164",4,6,1,0,0,0,0,1,2
"010164",5,6,1,0,4,3,0,0,2
"010164",6,6,1,0,0,1,0,1,0
"010164",7,6,1,1,0,0,2,3,0
"010164",1,7,1,0,0,1,0,0,8
"010164",2,7,1,0,0,3,1,0,19
"010164",3,7,1,0,2,2,0,0,7
"010164",4,7,1,1,3,3,0,3,5
"010164",5,7,1,0,10,5,1,0,8
"010164",6,7,1,1,19,5,0,0,2
"010164",7,7,1,1,29,1,0,3,0
"010164",1,8,1,1,0,0,0,0,12
"010164",2,8,1,3,0,3,0,0,25
"010164",3,8,1,1,0,2,5,1,17
"010164",4,8,1,0,0,0,2,0,11
"010164",5,8,1,0,0,1,1,2,12
"010164",6,8,1,0,0,2,8,0,18
"010164",7,8,1,0,0,1,2,0,11
"010164",1,1,0,0,0,2,0,0,0
"010164",2,1,0,0,1,3,0,1,0
"010164",3,1,0,0,0,1,0,0,0
"010164",4,1,0,0,0,0,1,0,0
"010164",5,1,0,0,0,0,9,2,0
"010164",6,1,0,0,0,0,0,2,1
"010164",7,1,0,0,0,0,0,2,1
"010164",1,2,0,2,0,1,14,7,6
"010164",2,2,0,3,0,5,11,2,4
"010164",3,2,0,0,0,0,1,0,0
"010164",4,2,0,2,3,6,2,0,6
"010164",5,2,0,7,5,8,1,0,2
"010164",6,2,0,3,0,7,2,2,6
"010164",7,2,0,7,3,5,3,1,14
"010164",1,3,0,0,0,8,9,0,0
"010164",2,3,0,1,1,5,9,1,0
"010164",3,3,0,0,0,0,0,0,0
"010164",4,3,0,1,0,7,19,6,0
"010164",5,3,0,0,1,2,5,0,0
"010164",6,3,0,0,0,0,1,1,1
"010164",7,3,0,0,0,0,0,0,0
"010164",1,4,0,2,1,1,7,1,42
"010164",2,4,0,4,1,3,6,4,52
"010164",3,4,0,0,2,0,2,1,42
"010164",4,4,0,0,0,1,1,2,30
"010164",5,4,0,1,3,3,0,1,36
"010164",6,4,0,2,2,2,3,6,38
"010164",7,4,0,1,1,8,2,3,9
"010164",1,5,0,1,1,1,4,2,22
"010164",2,5,0,3,3,4,3,1,22
"010164",3,5,0,2,2,3,3,0,15
"010164",4,5,0,3,0,1,14,5,16
"010164",5,5,0,3,0,2,5,9,10
"010164",6,5,0,0,0,0,1,1,7
"010164",7,5,0,1,0,0,9,0,0
"010164",1,6,0,1,3,1,5,12,6
"010164",2,6,0,4,7,2,0,13,12
"010164",3,6,0,4,3,2,1,1,5
"010164",4,6,0,7,3,2,14,1,13
"010164",5,6,0,7,5,7,4,0,34
"010164",6,6,0,4,2,1,4,0,5
"010164",7,6,0,2,1,1,4,2,6
"010164",1,7,0,2,3,4,3,12,35
"010164",2,7,0,6,4,5,3,13,61
"010164",3,7,0,8,3,1,2,8,35
"010164",4,7,0,4,18,4,6,11,27
"010164",5,7,0,8,7,9,3,8,25
"010164",6,7,0,9,17,6,2,5,19
"010164",7,7,0,3,27,13,0,2,0
"010164",1,8,0,2,12,4,5,11,42
"010164",2,8,0,4,16,1,15,16,56
"010164",3,8,0,3,17,2,12,12,27
"010164",4,8,0,5,28,2,8,22,23
"010164",5,8,0,8,12,2,18,9,26
"010164",6,8,0,7,17,6,12,7,40
"010164",7,8,0,11,37,5,21,11,24
"010165",1,1,1,0,0,0,2,2,7
"010165",2,1,1,2,3,1,4,3,4
"010165",3,1,1,5,1,0,2,0,8
"010165",4,1,1,0,0,0,0,0,1
"010165",5,1,1,8,0,1,2,1,4
"010165",6,1,1,3,0,0,3,0,6
"010165",7,1,1,2,0,0,0,0,6
"010165",1,2,1,0,4,0,0,1,3
"010165",2,2,1,0,1,0,0,0,0
"010165",3,2,1,0,0,0,4,0,1
"010165",4,2,1,1,5,0,2,7,7
"010165",5,2,1,4,13,1,3,3,2
"010165",6,2,1,2,1,0,10,0,5
"010165",7,2,1,0,6,0,3,1,3
"010165",1,3,1,0,0,1,0,0,1
"010165",2,3,1,0,3,3,0,0,1
"010165",3,3,1,0,0,1,0,0,3
"010165",4,3,1,2,2,0,0,0,0
"010165",5,3,1,0,4,0,0,0,0
"010165",6,3,1,0,1,1,0,0,1
"010165",7,3,1,2,4,5,3,0,0
"010165",1,4,1,1,0,1,6,2,25
"010165",2,4,1,0,1,2,12,4,24
"010165",3,4,1,4,10,5,12,2,6
"010165",4,4,1,9,2,1,7,3,7
"010165",5,4,1,2,5,4,6,0,11
"010165",6,4,1,7,5,3,5,1,11
"010165",7,4,1,0,2,0,3,0,11
"010165",1,5,1,1,1,0,18,1,0
"010165",2,5,1,16,1,0,16,3,1
"010165",3,5,1,10,1,0,11,0,0
"010165",4,5,1,1,2,2,25,0,1
"010165",5,5,1,1,10,1,14,0,5
"010165",6,5,1,0,0,0,9,0,3
"010165",7,5,1,9,3,1,20,1,2
"010165",1,6,1,0,1,0,12,0,2
"010165",2,6,1,1,2,1,14,1,4
"010165",3,6,1,8,3,1,8,0,1
"010165",4,6,1,1,0,0,22,0,2
"010165",5,6,1,2,0,1,34,1,2
"010165",6,6,1,3,0,1,12,0,0
"010165",7,6,1,1,0,0,30,0,4
"010165",1,7,1,0,1,0,5,2,1
"010165",2,7,1,0,2,0,1,1,1
"010165",3,7,1,1,8,0,4,0,0
"010165",4,7,1,0,0,0,0,0,0
"010165",5,7,1,2,1,1,3,1,0
"010165",6,7,1,0,1,0,0,0,0
"010165",7,7,1,0,1,0,0,0,0
"010165",1,8,1,0,9,3,2,3,4
"010165",2,8,1,0,2,0,2,1,1
"010165",3,8,1,0,2,0,2,5,7
"010165",4,8,1,5,14,2,0,3,6
"010165",5,8,1,3,17,2,12,2,2
"010165",6,8,1,1,4,0,0,0,0
"010165",7,8,1,0,9,2,2,1,1
"010165",1,1,0,3,0,0,1,2,6
"010165",2,1,0,1,0,0,0,0,1
"010165",3,1,0,0,1,0,1,0,3
"010165",4,1,0,8,1,1,3,0,0
"010165",5,1,0,10,1,3,5,3,4
"010165",6,1,0,0,0,0,0,0,0
"010165",7,1,0,3,1,1,5,3,5
"010165",1,2,0,0,0,0,0,0,1
"010165",2,2,0,0,0,0,0,0,0
"010165",3,2,0,0,0,0,0,0,0
"010165",4,2,0,1,4,2,0,0,0
"010165",5,2,0,3,10,12,0,1,1
"010165",6,2,0,0,4,0,0,0,0
"010165",7,2,0,8,4,0,0,2,2
"010165",1,3,0,0,0,0,0,0,0
"010165",2,3,0,1,0,0,1,1,2
"010165",3,3,0,0,0,0,0,0,0
"010165",4,3,0,0,0,0,0,0,0
"010165",5,3,0,2,1,2,3,0,0
"010165",6,3,0,1,0,0,4,1,0
"010165",7,3,0,13,5,6,8,11,1
"010165",1,4,0,1,1,0,0,1,0
"010165",2,4,0,3,1,1,0,0,0
"010165",3,4,0,0,0,0,0,0,0
"010165",4,4,0,0,0,0,0,0,1
"010165",5,4,0,0,2,0,3,0,9
"010165",6,4,0,0,1,2,0,0,0
"010165",7,4,0,1,1,4,0,0,7
"010165",1,5,0,0,0,0,0,0,0
"010165",2,5,0,0,0,1,1,0,1
"010165",3,5,0,0,0,0,9,0,1
"010165",4,5,0,0,0,0,4,0,0
"010165",5,5,0,2,0,0,4,0,10
"010165",6,5,0,1,0,9,8,3,13
"010165",7,5,0,1,1,8,4,1,8
"010165",1,6,0,6,2,1,24,10,8
"010165",2,6,0,6,3,1,22,6,9
"010165",3,6,0,1,0,0,2,3,11
"010165",4,6,0,6,2,1,19,21,13
"010165",5,6,0,4,6,6,2,6,12
"010165",6,6,0,2,4,4,3,2,23
"010165",7,6,0,6,2,8,5,13,9
"010165",1,7,0,0,0,3,3,3,8
"010165",2,7,0,5,0,14,2,1,11
"010165",3,7,0,0,2,6,1,2,4
"010165",4,7,0,4,3,0,3,4,20
"010165",5,7,0,5,1,4,1,3,21
"010165",6,7,0,5,0,0,1,1,13
"010165",7,7,0,7,7,5,3,18,26
"010165",1,8,0,3,5,0,9,6,4
"010165",2,8,0,1,2,1,16,1,5
"010165",3,8,0,0,0,1,23,1,7
"010165",4,8,0,15,7,0,8,2,5
"010165",5,8,0,2,9,1,3,1,6
"010165",6,8,0,6,7,0,13,0,8
"010165",7,8,0,7,4,3,19,3,5
"010166",1,1,1,0,0,0,0,0,0
"010166",2,1,1,0,0,0,0,0,0
"010166",3,1,1,0,0,0,0,0,0
"010166",4,1,1,0,0,0,2,0,0
"010166",5,1,1,0,0,0,0,0,0
"010166",6,1,1,0,0,0,0,0,0
"010166",7,1,1,0,0,0,0,0,0
"010166",1,2,1,0,0,0,0,1,0
"010166",2,2,1,0,1,1,1,1,6
"010166",3,2,1,0,0,0,0,1,2
"010166",4,2,1,0,0,0,0,1,3
"010166",5,2,1,0,0,0,0,0,0
"010166",6,2,1,0,0,0,0,1,0
